snapshot_date,product_id,product_name,warehouse_id,ABC_class,current_inventory,current_inventory_value,average_daily_demand,forecast_daily_demand,planning_daily_demand,demand_variability,standard_lead_time_days,safety_stock,reorder_point,eoq,stockout_risk,overstock_risk,recommended_order_quantity,transfer_from_warehouse,inventory_action
2026-12-28,P03273,Brightline Elite Lens Filter Set,WH10,A,2,225.4,0.1,0.1,0.1,0.61,7,1.0,2.0,13.0,Medium,Low,13.0,WH03,REORDER SOON
2026-12-28,P03273,Brightline Elite Lens Filter Set,WH11,A,8,901.6,0.05,0.05,0.05,1.72,7,3.0,3.0,9.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03273,Brightline Elite Lens Filter Set,WH12,A,1,112.7,0.05,0.05,0.05,0.78,7,1.0,1.0,9.0,Medium,Low,9.0,WH03,REORDER SOON
2026-12-28,P03274,Lumino Elite Pasta Variety Pack,WH01,C,2,3.0,0.02,0.02,0.02,0.14,41,1.0,2.0,48.0,Medium,Medium,48.0,WH02,REORDER SOON
2026-12-28,P03274,Lumino Elite Pasta Variety Pack,WH02,C,28,42.0,0.03,0.03,0.03,1.81,41,7.0,8.0,63.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03274,Lumino Elite Pasta Variety Pack,WH03,C,6,9.0,0.01,0.01,0.01,0.73,41,3.0,3.0,37.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03274,Lumino Elite Pasta Variety Pack,WH04,C,4,6.0,0.07,0.07,0.07,0.24,41,1.0,4.0,90.0,Medium,Low,90.0,WH02,REORDER SOON
2026-12-28,P03274,Lumino Elite Pasta Variety Pack,WH05,C,3,4.5,0.04,0.04,0.04,0.24,41,1.0,3.0,68.0,Medium,Low,68.0,WH02,REORDER SOON
2026-12-28,P03274,Lumino Elite Pasta Variety Pack,WH06,C,8,12.0,0.05,0.05,0.05,0.94,41,4.0,6.0,77.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03274,Lumino Elite Pasta Variety Pack,WH07,C,1,1.5,0.01,0.01,0.01,0.47,41,2.0,2.0,31.0,Medium,High,31.0,WH02,REORDER SOON
2026-12-28,P03274,Lumino Elite Pasta Variety Pack,WH08,C,2,3.0,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03274,Lumino Elite Pasta Variety Pack,WH09,C,2,3.0,0.02,0.02,0.02,0.0,41,0.0,1.0,55.0,Low,Low,0.0,WH02,HOLD
2026-12-28,P03274,Lumino Elite Pasta Variety Pack,WH10,C,3,4.5,0.03,0.03,0.03,0.0,41,0.0,1.0,57.0,Low,Medium,0.0,WH02,MONITOR
2026-12-28,P03274,Lumino Elite Pasta Variety Pack,WH11,C,14,21.0,0.02,0.02,0.02,1.18,41,5.0,6.0,55.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03274,Lumino Elite Pasta Variety Pack,WH12,C,2,3.0,0.02,0.02,0.02,0.19,41,1.0,2.0,52.0,Medium,Medium,52.0,WH02,REORDER SOON
2026-12-28,P03275,Ironclad Everyday Wall Art Set,WH01,C,1,9.12,0.03,0.03,0.03,0.83,24,3.0,4.0,25.0,Medium,Low,25.0,WH10,REORDER SOON
2026-12-28,P03275,Ironclad Everyday Wall Art Set,WH02,C,7,63.84,0.01,0.01,0.01,0.73,24,2.0,2.0,13.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03275,Ironclad Everyday Wall Art Set,WH03,C,5,45.6,0.01,0.01,0.01,0.47,24,1.0,1.0,13.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03275,Ironclad Everyday Wall Art Set,WH04,C,3,27.36,0.0,0.0,0.0,0.57,24,2.0,2.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03275,Ironclad Everyday Wall Art Set,WH05,C,2,18.24,0.03,0.03,0.03,0.14,24,0.0,1.0,25.0,Low,Low,0.0,WH10,HOLD
2026-12-28,P03275,Ironclad Everyday Wall Art Set,WH06,C,0,0.0,0.03,0.03,0.03,0.46,24,1.0,2.0,23.0,Critical,Low,23.0,WH10,TRANSFER STOCK
2026-12-28,P03275,Ironclad Everyday Wall Art Set,WH07,C,2,18.24,0.0,0.0,0.0,0.4,24,1.0,1.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03275,Ironclad Everyday Wall Art Set,WH08,C,4,36.48,0.02,0.02,0.02,0.43,24,1.0,1.0,18.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03275,Ironclad Everyday Wall Art Set,WH09,C,3,27.36,0.02,0.02,0.02,0.5,24,2.0,3.0,21.0,Medium,High,21.0,WH10,REORDER SOON
2026-12-28,P03275,Ironclad Everyday Wall Art Set,WH10,C,7,63.84,0.0,0.0,0.0,0.14,24,0.0,0.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03275,Ironclad Everyday Wall Art Set,WH11,C,2,18.24,0.0,0.0,0.0,0.4,24,1.0,1.0,8.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03275,Ironclad Everyday Wall Art Set,WH12,C,6,54.72,0.0,0.0,0.0,0.19,24,1.0,1.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03276,Pinnacle Everyday Plus Coding Robot Kit,WH01,C,2,12.62,0.0,0.0,0.0,0.14,24,0.0,0.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03276,Pinnacle Everyday Plus Coding Robot Kit,WH02,C,5,31.55,0.0,0.0,0.0,0.27,24,1.0,1.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03276,Pinnacle Everyday Plus Coding Robot Kit,WH03,C,3,18.93,0.0,0.0,0.0,0.0,24,0.0,0.0,12.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03276,Pinnacle Everyday Plus Coding Robot Kit,WH04,C,2,12.62,0.0,0.0,0.0,0.36,24,1.0,1.0,12.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03276,Pinnacle Everyday Plus Coding Robot Kit,WH05,C,1,6.31,0.0,0.0,0.0,0.19,24,1.0,1.0,0.0,Medium,High,0.0,WH08,REORDER SOON
2026-12-28,P03276,Pinnacle Everyday Plus Coding Robot Kit,WH06,C,4,25.24,0.0,0.0,0.0,0.36,24,1.0,1.0,12.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03276,Pinnacle Everyday Plus Coding Robot Kit,WH07,C,1,6.31,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03276,Pinnacle Everyday Plus Coding Robot Kit,WH08,C,11,69.41,0.0,0.0,0.0,0.84,24,3.0,3.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03276,Pinnacle Everyday Plus Coding Robot Kit,WH09,C,2,12.62,0.04,0.04,0.04,0.43,24,1.0,2.0,32.0,Medium,Low,32.0,WH08,REORDER SOON
2026-12-28,P03276,Pinnacle Everyday Plus Coding Robot Kit,WH10,C,2,12.62,0.01,0.01,0.01,0.0,24,0.0,0.0,15.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03276,Pinnacle Everyday Plus Coding Robot Kit,WH11,C,4,25.24,0.0,0.0,0.0,0.36,24,1.0,1.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03276,Pinnacle Everyday Plus Coding Robot Kit,WH12,C,3,18.93,0.02,0.02,0.02,0.0,24,0.0,0.0,23.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03277,Lumino Lite Hair Mask,WH01,B,5,161.75,0.02,0.02,0.02,0.0,17,0.0,0.0,11.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03277,Lumino Lite Hair Mask,WH02,B,4,129.4,0.0,0.0,0.0,0.53,17,1.0,1.0,4.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03277,Lumino Lite Hair Mask,WH03,B,4,129.4,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03277,Lumino Lite Hair Mask,WH04,B,34,1099.9,0.04,0.04,0.04,1.7,17,4.0,5.0,14.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03277,Lumino Lite Hair Mask,WH05,B,2,64.7,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03277,Lumino Lite Hair Mask,WH06,B,4,129.4,0.0,0.0,0.0,0.19,17,0.0,0.0,5.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03277,Lumino Lite Hair Mask,WH07,B,3,97.05,0.0,0.0,0.0,0.27,17,1.0,1.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03277,Lumino Lite Hair Mask,WH08,B,5,161.75,0.01,0.01,0.01,0.3,17,1.0,1.0,9.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03277,Lumino Lite Hair Mask,WH09,B,4,129.4,0.02,0.02,0.02,0.41,17,1.0,1.0,12.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03277,Lumino Lite Hair Mask,WH10,B,2,64.7,0.01,0.01,0.01,0.0,17,0.0,0.0,8.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03277,Lumino Lite Hair Mask,WH11,B,5,161.75,0.01,0.01,0.01,0.89,17,2.0,2.0,8.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03277,Lumino Lite Hair Mask,WH12,B,4,129.4,0.01,0.01,0.01,0.0,17,0.0,0.0,7.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03278,Palisade Series 2 Sports Drink Case,WH01,C,8,94.56,0.02,0.02,0.02,0.3,45,1.0,2.0,16.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03278,Palisade Series 2 Sports Drink Case,WH02,C,3,35.46,0.01,0.01,0.01,0.19,45,1.0,2.0,15.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03278,Palisade Series 2 Sports Drink Case,WH03,C,2,23.64,0.02,0.02,0.02,0.19,45,1.0,2.0,17.0,Medium,Medium,17.0,WH09,REORDER SOON
2026-12-28,P03278,Palisade Series 2 Sports Drink Case,WH04,C,11,130.02,0.04,0.04,0.04,0.41,45,2.0,4.0,24.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03278,Palisade Series 2 Sports Drink Case,WH05,C,3,35.46,0.0,0.0,0.0,0.0,45,0.0,0.0,9.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03278,Palisade Series 2 Sports Drink Case,WH06,C,5,59.1,0.0,0.0,0.0,0.0,45,0.0,0.0,7.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03278,Palisade Series 2 Sports Drink Case,WH07,C,5,59.1,0.02,0.02,0.02,0.34,45,1.0,2.0,17.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03278,Palisade Series 2 Sports Drink Case,WH08,C,3,35.46,0.0,0.0,0.0,0.14,45,1.0,1.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03278,Palisade Series 2 Sports Drink Case,WH09,C,21,248.22,0.0,0.0,0.0,0.38,45,2.0,2.0,7.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03278,Palisade Series 2 Sports Drink Case,WH10,C,6,70.92,0.02,0.02,0.02,0.24,45,1.0,2.0,20.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03278,Palisade Series 2 Sports Drink Case,WH11,C,8,94.56,0.0,0.0,0.0,0.34,45,1.0,1.0,9.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03278,Palisade Series 2 Sports Drink Case,WH12,C,3,35.46,0.0,0.0,0.0,0.27,45,1.0,1.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03279,Kestrel Compact Vehicle Toy Set,WH01,A,2,62.52,0.03,0.03,0.03,0.14,61,1.0,3.0,13.0,Medium,Low,13.0,WH09,REORDER SOON
2026-12-28,P03279,Kestrel Compact Vehicle Toy Set,WH02,A,2,62.52,0.02,0.02,0.02,0.27,61,1.0,2.0,11.0,Medium,Medium,11.0,WH09,REORDER SOON
2026-12-28,P03279,Kestrel Compact Vehicle Toy Set,WH03,A,7,218.82,0.02,0.02,0.02,0.47,61,2.0,3.0,10.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03279,Kestrel Compact Vehicle Toy Set,WH04,A,3,93.78,0.03,0.03,0.03,0.53,61,3.0,5.0,13.0,Medium,Medium,13.0,WH09,REORDER SOON
2026-12-28,P03279,Kestrel Compact Vehicle Toy Set,WH05,A,5,156.3,0.04,0.04,0.04,0.38,61,2.0,5.0,15.0,Medium,High,15.0,WH09,REORDER SOON
2026-12-28,P03279,Kestrel Compact Vehicle Toy Set,WH06,A,9,281.34,0.06,0.06,0.06,0.54,61,3.0,6.0,18.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03279,Kestrel Compact Vehicle Toy Set,WH07,A,4,125.04,0.02,0.02,0.02,0.0,61,0.0,1.0,11.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03279,Kestrel Compact Vehicle Toy Set,WH08,A,32,1000.32,0.02,0.02,0.02,1.11,61,5.0,6.0,11.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03279,Kestrel Compact Vehicle Toy Set,WH09,A,97,3032.22,0.05,0.05,0.05,1.59,61,8.0,11.0,17.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03279,Kestrel Compact Vehicle Toy Set,WH10,A,4,125.04,0.01,0.01,0.01,0.0,61,0.0,0.0,7.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03279,Kestrel Compact Vehicle Toy Set,WH11,A,6,187.56,0.0,0.0,0.0,0.54,61,3.0,3.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03279,Kestrel Compact Vehicle Toy Set,WH12,A,4,125.04,0.01,0.01,0.01,0.34,61,2.0,3.0,9.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03280,Cedarwood Max Video Doorbell,WH01,C,4,33.72,0.01,0.01,0.01,0.0,44,0.0,0.0,13.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03280,Cedarwood Max Video Doorbell,WH02,C,3,25.29,0.0,0.0,0.0,0.14,44,1.0,1.0,0.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03280,Cedarwood Max Video Doorbell,WH03,C,4,33.72,0.0,0.0,0.0,0.0,44,0.0,0.0,10.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03280,Cedarwood Max Video Doorbell,WH04,C,2,16.86,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03280,Cedarwood Max Video Doorbell,WH05,C,5,42.15,0.0,0.0,0.0,0.24,44,1.0,1.0,0.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03280,Cedarwood Max Video Doorbell,WH06,C,3,25.29,0.01,0.01,0.01,0.0,44,0.0,0.0,13.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03280,Cedarwood Max Video Doorbell,WH07,C,4,33.72,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03280,Cedarwood Max Video Doorbell,WH08,C,5,42.15,0.0,0.0,0.0,0.49,44,2.0,2.0,0.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03280,Cedarwood Max Video Doorbell,WH09,C,4,33.72,0.0,0.0,0.0,0.0,44,0.0,0.0,10.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03280,Cedarwood Max Video Doorbell,WH10,C,2,16.86,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03280,Cedarwood Max Video Doorbell,WH11,C,11,92.73,0.0,0.0,0.0,0.78,44,3.0,3.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03280,Cedarwood Max Video Doorbell,WH12,C,2,16.86,0.0,0.0,0.0,0.14,44,1.0,1.0,0.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03281,Vanture Essential Area Rug,WH01,B,4,65.52,0.03,0.03,0.03,0.14,45,1.0,2.0,17.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03281,Vanture Essential Area Rug,WH02,B,1,16.38,0.03,0.03,0.03,0.7,45,3.0,4.0,19.0,High,Low,19.0,WH10,TRANSFER STOCK
2026-12-28,P03281,Vanture Essential Area Rug,WH03,B,2,32.76,0.0,0.0,0.0,0.3,45,1.0,1.0,6.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03281,Vanture Essential Area Rug,WH04,B,3,49.14,0.0,0.0,0.0,0.27,45,1.0,1.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03281,Vanture Essential Area Rug,WH05,B,1,16.38,0.02,0.02,0.02,0.19,45,1.0,2.0,17.0,High,Low,17.0,WH10,TRANSFER STOCK
2026-12-28,P03281,Vanture Essential Area Rug,WH06,B,6,98.28,0.01,0.01,0.01,0.3,45,1.0,1.0,11.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03281,Vanture Essential Area Rug,WH07,B,3,49.14,0.0,0.0,0.0,0.24,45,1.0,1.0,6.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03281,Vanture Essential Area Rug,WH08,B,2,32.76,0.0,0.0,0.0,0.75,45,3.0,3.0,7.0,Medium,High,7.0,WH10,REORDER SOON
2026-12-28,P03281,Vanture Essential Area Rug,WH09,B,8,131.04,0.02,0.02,0.02,0.44,45,2.0,3.0,16.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03281,Vanture Essential Area Rug,WH10,B,8,131.04,0.01,0.01,0.01,0.91,45,4.0,5.0,12.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03281,Vanture Essential Area Rug,WH11,B,4,65.52,0.0,0.0,0.0,0.47,45,2.0,2.0,6.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03281,Vanture Essential Area Rug,WH12,B,4,65.52,0.0,0.0,0.0,0.0,45,0.0,0.0,6.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03282,Lumino Ultra Tire Pressure Gauge,WH01,C,4,93.24,0.02,0.02,0.02,0.46,12,1.0,1.0,11.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03282,Lumino Ultra Tire Pressure Gauge,WH02,C,4,93.24,0.0,0.0,0.0,0.19,12,0.0,0.0,0.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03282,Lumino Ultra Tire Pressure Gauge,WH03,C,2,46.62,0.0,0.0,0.0,0.4,12,1.0,1.0,5.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03282,Lumino Ultra Tire Pressure Gauge,WH04,C,4,93.24,0.01,0.01,0.01,0.24,12,1.0,1.0,8.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03282,Lumino Ultra Tire Pressure Gauge,WH05,C,3,69.93,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03282,Lumino Ultra Tire Pressure Gauge,WH06,C,6,139.86,0.0,0.0,0.0,0.27,12,1.0,1.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03282,Lumino Ultra Tire Pressure Gauge,WH07,C,4,93.24,0.01,0.01,0.01,0.3,12,1.0,1.0,10.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03282,Lumino Ultra Tire Pressure Gauge,WH08,C,4,93.24,0.01,0.01,0.01,0.19,12,0.0,0.0,8.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03282,Lumino Ultra Tire Pressure Gauge,WH09,C,3,69.93,0.0,0.0,0.0,0.34,12,1.0,1.0,0.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03282,Lumino Ultra Tire Pressure Gauge,WH10,C,3,69.93,0.02,0.02,0.02,0.0,12,0.0,0.0,13.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03282,Lumino Ultra Tire Pressure Gauge,WH11,C,2,46.62,0.0,0.0,0.0,0.38,12,1.0,1.0,0.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03282,Lumino Ultra Tire Pressure Gauge,WH12,C,2,46.62,0.0,0.0,0.0,0.27,12,1.0,1.0,0.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03283,Novara Deluxe Performance Tank,WH01,C,2,9.22,0.02,0.02,0.02,0.0,11,0.0,0.0,31.0,Low,Low,0.0,WH09,HOLD
2026-12-28,P03283,Novara Deluxe Performance Tank,WH02,C,4,18.44,0.04,0.04,0.04,1.09,11,2.0,2.0,40.0,Low,Medium,0.0,WH09,MONITOR
2026-12-28,P03283,Novara Deluxe Performance Tank,WH03,C,2,9.22,0.03,0.03,0.03,0.0,11,0.0,0.0,34.0,Low,Low,0.0,WH09,HOLD
2026-12-28,P03283,Novara Deluxe Performance Tank,WH04,C,4,18.44,0.02,0.02,0.02,0.48,11,1.0,1.0,30.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03283,Novara Deluxe Performance Tank,WH05,C,5,23.05,0.02,0.02,0.02,0.19,11,0.0,0.0,27.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03283,Novara Deluxe Performance Tank,WH06,C,2,9.22,0.04,0.04,0.04,0.89,11,2.0,2.0,38.0,Medium,Low,38.0,WH09,REORDER SOON
2026-12-28,P03283,Novara Deluxe Performance Tank,WH07,C,2,9.22,0.0,0.0,0.0,0.83,11,2.0,2.0,11.0,Medium,High,11.0,WH09,REORDER SOON
2026-12-28,P03283,Novara Deluxe Performance Tank,WH08,C,2,9.22,0.04,0.04,0.04,0.56,11,1.0,1.0,38.0,Low,Low,0.0,WH09,HOLD
2026-12-28,P03283,Novara Deluxe Performance Tank,WH09,C,15,69.15,0.06,0.06,0.06,1.28,11,3.0,4.0,49.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03283,Novara Deluxe Performance Tank,WH10,C,3,13.83,0.01,0.01,0.01,0.75,11,2.0,2.0,24.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03283,Novara Deluxe Performance Tank,WH11,C,3,13.83,0.0,0.0,0.0,0.14,11,0.0,0.0,14.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03283,Novara Deluxe Performance Tank,WH12,C,3,13.83,0.03,0.03,0.03,0.0,11,0.0,0.0,33.0,Low,Medium,0.0,WH09,MONITOR
2026-12-28,P03284,BlueStone Compact Water Blaster,WH01,C,5,42.35,0.0,0.0,0.0,0.0,12,0.0,0.0,8.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03284,BlueStone Compact Water Blaster,WH02,C,4,33.88,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03284,BlueStone Compact Water Blaster,WH03,C,4,33.88,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03284,BlueStone Compact Water Blaster,WH04,C,2,16.94,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03284,BlueStone Compact Water Blaster,WH05,C,4,33.88,0.02,0.02,0.02,0.0,12,0.0,0.0,19.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03284,BlueStone Compact Water Blaster,WH06,C,4,33.88,0.0,0.0,0.0,0.0,12,0.0,0.0,8.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03284,BlueStone Compact Water Blaster,WH07,C,2,16.94,0.0,0.0,0.0,0.14,12,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03284,BlueStone Compact Water Blaster,WH08,C,4,33.88,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03284,BlueStone Compact Water Blaster,WH09,C,6,50.82,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03284,BlueStone Compact Water Blaster,WH10,C,5,42.35,0.0,0.0,0.0,0.19,12,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03284,BlueStone Compact Water Blaster,WH11,C,4,33.88,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03284,BlueStone Compact Water Blaster,WH12,C,4,33.88,0.0,0.0,0.0,0.19,12,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03285,Ridgeline Compact Dash Cam,WH01,C,7,89.6,0.02,0.02,0.02,0.0,19,0.0,0.0,19.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03285,Ridgeline Compact Dash Cam,WH02,C,3,38.4,0.01,0.01,0.01,0.0,19,0.0,0.0,11.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P03285,Ridgeline Compact Dash Cam,WH03,C,4,51.2,0.0,0.0,0.0,0.63,19,2.0,2.0,0.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P03285,Ridgeline Compact Dash Cam,WH04,C,5,64.0,0.01,0.01,0.01,0.86,19,2.0,2.0,11.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P03285,Ridgeline Compact Dash Cam,WH05,C,4,51.2,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P03285,Ridgeline Compact Dash Cam,WH06,C,4,51.2,0.02,0.02,0.02,0.0,19,0.0,0.0,16.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P03285,Ridgeline Compact Dash Cam,WH07,C,3,38.4,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P03285,Ridgeline Compact Dash Cam,WH08,C,2,25.6,0.0,0.0,0.0,0.32,19,1.0,1.0,0.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P03285,Ridgeline Compact Dash Cam,WH09,C,0,0.0,0.0,0.0,0.0,0.43,19,1.0,1.0,0.0,Critical,Low,1.0,WH01,TRANSFER STOCK
2026-12-28,P03285,Ridgeline Compact Dash Cam,WH10,C,4,51.2,0.0,0.0,0.0,0.0,19,0.0,0.0,7.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P03285,Ridgeline Compact Dash Cam,WH11,C,4,51.2,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P03285,Ridgeline Compact Dash Cam,WH12,C,5,64.0,0.0,0.0,0.0,0.19,19,1.0,1.0,0.0,Low,High,0.0,WH01,REDUCE INVENTORY
