product_id,sku,product_name,category,subcategory,brand,unit_cost,selling_price,supplier_id,standard_lead_time_days,minimum_order_quantity,shelf_life_days,is_seasonal,launch_date,product_status,total_net_sales,total_units_sold,ABC_class,fast_moving_flag,slow_moving_flag,high_value_flag
P02135,PER-02135-6473,Vaultis Everyday Plus Whitening Kit,Personal Care,Oral Care,Vaultis,4.57,8.99,SUP012,26,372,313.0,True,2024-06-21,Seasonal,320.77,39,C,0,1,0
P02136,BOO-02136-9596,Halcyon Max Activity Book,Books,Children's Books,Halcyon,4.05,5.99,SUP082,12,368,,True,2026-03-19,Seasonal,732.76,129,C,0,0,0
P02137,CLO-02137-3776,ClearPath Pro High-Waist Jeans,Clothing,Women's Apparel,ClearPath,62.08,140.99,SUP087,9,77,,True,2026-06-11,Seasonal,20633.35,160,A,0,0,1
P02138,HOM-02138-9611,Ostrom Everyday Plus Coffee Maker,Home & Kitchen,Small Appliances,Ostrom,34.62,72.99,SUP115,45,126,,False,2024-11-25,Active,4021.72,60,B,0,0,1
P02139,PER-02139-4808,Ironclad Premium Protein Powder,Personal Care,Vitamins & Supplements,Ironclad,7.16,13.99,SUP028,55,397,289.0,False,2026-03-20,Discontinued,0.0,0,C,0,1,0
P02140,CLO-02140-6378,Vaultis Premium Ankle Boots,Clothing,Footwear,Vaultis,14.82,30.99,SUP147,24,173,,False,2026-01-09,Active,472.9,16,C,0,1,0
P02141,GRO-02141-1606,NorthPoint X200 Salad Dressing Set,Grocery,Condiments & Sauces,NorthPoint,3.44,5.99,SUP274,22,359,326.0,False,2024-07-31,Active,192.58,33,C,0,1,0
P02142,AUT-02142-2103,Vaultis Compact Tire Inflator,Automotive,Tire & Wheel Care,Vaultis,9.24,14.99,SUP055,12,354,,True,2026-06-23,Seasonal,394.08,28,C,0,1,0
P02143,ELE-02143-2489,UrbanNest Deluxe Phone Case,Electronics,Mobile Accessories,UrbanNest,65.18,135.99,SUP194,3,112,,False,2025-06-17,Active,463048.26,3668,A,1,0,0
P02144,GRO-02144-7581,Solstice Deluxe Trail Mix,Grocery,Snacks,Solstice,3.53,5.99,SUP012,33,478,112.0,False,2024-05-29,Active,60.95,11,C,0,1,0
P02145,CLO-02145-5510,Kestrel X200 Cardigan,Clothing,Women's Apparel,Kestrel,8.03,14.99,SUP176,50,333,,False,2024-04-08,Active,351.0,25,C,0,1,0
P02146,GRO-02146-7521,Sunneva Ultra Pasta Sauce Jar,Grocery,Condiments & Sauces,Sunneva,3.56,5.99,SUP274,22,290,80.0,False,2025-04-11,Active,1231.31,218,C,0,0,0
P02147,CLO-02147-4449,Meridian Lite Crew Neck Tee 3-Pack,Clothing,Men's Apparel,Meridian,15.1,30.99,SUP073,19,245,,True,2025-04-19,Seasonal,1292.18,44,C,0,0,0
P02148,GRO-02148-4199,Ashford Lite Oatmeal Packets,Grocery,Breakfast Foods,Ashford,7.24,9.99,SUP245,13,407,200.0,False,2026-02-25,Active,496.27,53,C,0,0,1
P02149,HOM-02149-5054,Crestmark Deluxe Coffee Maker,Home & Kitchen,Small Appliances,Crestmark,3.19,5.99,SUP022,52,468,,True,2025-04-10,Seasonal,1733.82,311,C,1,0,0
P02150,ELE-02150-4352,Brightline Compact Camera Backpack,Electronics,Cameras & Accessories,Brightline,59.02,91.99,SUP098,45,124,,False,2024-12-27,Active,27821.44,325,A,1,0,0
P02151,HOM-02151-1047,Everline Elite Electric Kettle,Home & Kitchen,Small Appliances,Everline,9.78,18.99,SUP005,37,274,,False,2024-10-15,Active,1433.44,82,C,0,0,0
P02152,PER-02152-3732,Brightline Everyday Omega-3 Softgels,Personal Care,Vitamins & Supplements,Brightline,11.77,17.99,SUP097,48,141,259.0,False,2025-04-08,Active,5396.79,326,B,1,0,1
P02153,CLO-02153-9351,Timbercrest Elite Compression Shorts,Clothing,Activewear,Timbercrest,10.82,29.99,SUP079,18,142,,True,2024-08-30,Seasonal,379.84,14,C,0,1,0
P02154,CLO-02154-7847,Silverpine Essential Running Leggings,Clothing,Activewear,Silverpine,27.29,71.99,SUP196,38,100,,False,2025-11-12,Active,1667.37,26,C,0,1,1
P02155,BEA-02155-5678,Ironclad Essential Makeup Brush Set,Beauty,Makeup,Ironclad,6.93,20.99,SUP075,26,437,71.0,True,2024-05-03,Seasonal,2729.79,139,B,0,0,0
P02156,SPO-02156-4781,Glacier Pro Sleeping Bag,Sports,Outdoor Recreation,Glacier,8.56,15.99,SUP247,5,387,,True,2026-01-22,Seasonal,27082.63,1822,A,1,0,0
P02157,HOM-02157-4916,Brightline Max Closet Organizer,Home & Kitchen,Storage & Organization,Brightline,24.11,44.99,SUP075,24,96,,True,2024-07-16,Seasonal,968.47,24,C,0,1,0
P02158,GRO-02158-7247,ClearPath Advanced Cereal Box,Grocery,Breakfast Foods,ClearPath,1.78,3.04,SUP052,62,586,544.0,True,2024-06-30,Seasonal,132.85,46,C,0,0,0
P02159,SPO-02159-8809,Crestmark Premium Yoga Block Set,Sports,Yoga & Wellness,Crestmark,21.52,33.99,SUP148,23,232,,False,2026-06-07,Active,4975.24,157,B,0,0,0
P02160,CLO-02160-5283,Vaultis Lite Blouse,Clothing,Women's Apparel,Vaultis,4.15,8.99,SUP182,10,433,,True,2024-12-22,Seasonal,953.18,117,C,0,0,0
P02161,TOY-02161-1563,Foundry Max Playset,Toys,Action Figures & Playsets,Foundry,14.54,36.99,SUP269,32,260,,False,2025-09-12,Active,1563.47,43,C,0,0,0
P02162,AUT-02162-6912,Halcyon Elite Tire Pressure Gauge,Automotive,Tools & Equipment,Halcyon,57.56,117.99,SUP245,15,73,,False,2024-12-25,Active,0.0,0,C,0,1,1
P02163,AUT-02163-5019,Harborlight Ultra Seat Cover Set,Automotive,Interior Accessories,Harborlight,12.44,24.99,SUP156,19,149,,True,2026-06-14,Seasonal,1407.5,60,C,0,0,0
P02164,HOM-02164-8756,Cedarwood Everyday Throw Pillow Set,Home & Kitchen,Home Decor,Cedarwood,5.89,13.99,SUP293,27,292,,False,2024-05-19,Active,3169.01,243,B,0,0,0
P02165,ELE-02165-6185,Halcyon Series 2 Fitness Tracker,Electronics,Wearable Tech,Halcyon,105.37,189.99,SUP075,22,81,,False,2025-02-28,Active,6576.0,38,B,0,1,1
P02166,HOM-02166-1137,Ridgeline Pro Pillow 2-Pack,Home & Kitchen,Bedding & Linens,Ridgeline,33.99,75.99,SUP299,12,178,,False,2024-03-24,Active,27895.01,392,A,1,0,1
P02167,TOY-02167-3496,Driftwood Everyday Plus Coding Robot Kit,Toys,Educational Toys,Driftwood,5.82,11.99,SUP106,11,427,,False,2025-06-04,Active,1126.99,101,C,0,0,0
P02168,PER-02168-3435,Driftwood Essential Cotton Swabs Bulk,Personal Care,Personal Hygiene,Driftwood,3.26,5.99,SUP064,10,436,195.0,False,2025-11-10,Active,1352.28,244,C,0,0,0
P02169,PER-02169-3335,Driftwood Series 2 Grooming Kit,Personal Care,Shaving & Grooming,Driftwood,4.73,7.99,SUP104,27,343,70.0,False,2025-03-03,Active,1070.18,146,C,0,0,0
P02170,GRO-02170-5164,Glacier Everyday Pasta Variety Pack,Grocery,Pantry Staples,Glacier,11.23,18.99,SUP164,23,316,380.0,False,2026-02-16,Active,676.32,38,C,0,1,1
P02171,AUT-02171-2453,Halcyon Compact Wheel Cover Set,Automotive,Tire & Wheel Care,Halcyon,7.6,15.99,SUP138,16,301,,False,2025-12-01,Active,5550.84,373,B,1,0,0
P02172,CLO-02172-7991,Ridgeline Series 2 Compression Shorts,Clothing,Activewear,Ridgeline,2.58,7.99,SUP012,24,518,,False,2026-05-18,Active,178.91,25,C,0,1,0
P02173,AUT-02173-7353,Cedarwood Lite Jump Starter,Automotive,Tools & Equipment,Cedarwood,20.48,28.99,SUP097,55,141,,False,2026-06-27,Active,951.16,35,C,0,1,0
P02174,CLO-02174-4177,Aurelia Pro Running Leggings,Clothing,Activewear,Aurelia,13.08,27.99,SUP146,44,256,,False,2026-05-22,Active,670.3,25,C,0,1,0
P02175,HOM-02175-7015,Cedarwood Pro Pillow 2-Pack,Home & Kitchen,Bedding & Linens,Cedarwood,42.07,95.99,SUP188,25,81,,False,2025-01-30,Active,13078.34,143,A,0,0,1
P02176,ELE-02176-8871,UrbanNest Elite Car Mount,Electronics,Mobile Accessories,UrbanNest,8.23,12.99,SUP279,13,257,,False,2026-06-26,Active,4531.26,374,B,1,0,0
P02177,PER-02177-4683,Harborlight Ultra Whitening Kit,Personal Care,Oral Care,Harborlight,3.76,8.99,SUP281,37,532,79.0,False,2025-08-25,Active,256.03,34,C,0,1,0
P02178,BEA-02178-5201,Aurelia Everyday Plus Fragrance Gift Set,Beauty,Fragrances,Aurelia,18.82,41.99,SUP152,9,207,169.0,True,2024-03-16,Seasonal,1145.07,34,C,0,1,1
P02179,GRO-02179-1900,Aurelia Classic Herbal Tea Sampler,Grocery,Beverages,Aurelia,3.6,5.99,SUP159,11,307,498.0,True,2024-03-16,Seasonal,656.94,115,C,0,0,0
P02180,GRO-02180-5990,Pinnacle Premium Salad Dressing Set,Grocery,Condiments & Sauces,Pinnacle,5.05,8.99,SUP199,35,327,121.0,False,2024-12-27,Active,103.63,12,C,0,1,0
P02181,BEA-02181-2668,Driftwood Lite Eau de Parfum,Beauty,Fragrances,Driftwood,6.59,12.99,SUP251,11,292,220.0,False,2025-05-22,Active,5430.49,453,B,1,0,0
P02182,PER-02182-1258,BlueStone X200 Toothbrush 4-Pack,Personal Care,Oral Care,BlueStone,7.22,14.99,SUP215,11,236,122.0,False,2024-03-15,Active,1234.66,91,C,0,0,0
P02183,ELE-02183-4630,Ironclad Series 2 Over-Ear Headphones,Electronics,Headphones & Audio,Ironclad,81.62,128.99,SUP210,29,60,,False,2025-06-09,Active,1886.17,16,C,0,1,1
P02184,ELE-02184-7319,Ashford Max Sleep Tracker Ring,Electronics,Wearable Tech,Ashford,34.74,74.99,SUP121,13,130,,False,2025-09-10,Active,2434.62,34,B,0,1,0
P02185,TOY-02185-3233,Vaultis Essential Counting Puzzle,Toys,Educational Toys,Vaultis,12.7,27.99,SUP261,50,192,,False,2025-09-24,Active,3525.5,136,B,0,0,0
P02186,CLO-02186-2312,Ironclad Elite Running Leggings,Clothing,Activewear,Ironclad,18.67,36.99,SUP188,22,198,,False,2026-06-05,Active,3496.97,101,B,0,0,1
P02187,ELE-02187-7628,Copperfield Advanced GPS Running Watch,Electronics,Wearable Tech,Copperfield,21.33,46.99,SUP030,9,189,,False,2024-11-27,Active,1286.96,30,C,0,1,0
P02188,ELE-02188-2630,Kestrel Essential Soundbar,Electronics,Headphones & Audio,Kestrel,29.2,45.99,SUP171,49,197,,False,2024-02-03,Active,4221.77,99,B,0,0,0
P02189,HOM-02189-1713,Novara Series 2 Weighted Blanket,Home & Kitchen,Bedding & Linens,Novara,15.96,26.99,SUP079,18,213,,True,2026-05-23,Seasonal,231.36,9,C,0,1,0
P02190,GRO-02190-1095,Kestrel Elite Trail Mix,Grocery,Snacks,Kestrel,3.94,5.99,SUP047,27,544,528.0,False,2025-04-25,Active,384.64,69,C,0,0,0
P02191,ELE-02191-4515,Halcyon Everyday Plus Tripod Kit,Electronics,Cameras & Accessories,Halcyon,93.05,142.99,SUP178,39,101,,True,2025-07-28,Seasonal,71290.79,544,A,1,0,1
P02192,HOM-02192-4597,Meridian Everyday Throw Pillow Set,Home & Kitchen,Home Decor,Meridian,9.79,21.99,SUP176,44,242,,False,2025-05-01,Active,40878.06,2007,A,1,0,0
P02193,SPO-02193-8987,Halcyon Everyday Plus Foam Roller,Sports,Fitness Equipment,Halcyon,16.13,34.99,SUP281,35,142,,False,2025-03-20,Active,1966.42,61,C,0,0,0
P02194,AUT-02194-7569,Timbercrest Advanced Tire Pressure Gauge,Automotive,Tools & Equipment,Timbercrest,14.97,29.99,SUP290,36,166,,False,2024-05-28,Active,5445.83,195,B,0,0,0
P02195,AUT-02195-4042,Comet Deluxe Steering Wheel Cover,Automotive,Interior Accessories,Comet,41.33,73.99,SUP115,35,136,,False,2025-05-29,Active,9728.62,142,A,0,0,1
P02196,BEA-02196-4034,NorthPoint X200 Shampoo & Conditioner Set,Beauty,Haircare,NorthPoint,10.62,18.99,SUP036,23,209,93.0,False,2026-01-30,Active,148.2,8,C,0,1,0
P02197,GRO-02197-7852,Timbercrest Elite Hot Sauce Set,Grocery,Condiments & Sauces,Timbercrest,1.5,2.99,SUP028,60,496,239.0,False,2024-04-13,Discontinued,2.79,1,C,0,1,0
P02198,PER-02198-2468,Lumino Advanced Hand Sanitizer 3-Pack,Personal Care,Personal Hygiene,Lumino,1.75,3.0,SUP290,36,460,160.0,False,2024-12-25,Active,0.0,0,C,0,1,0
P02199,TOY-02199-3704,Glacier Pro 1000-Piece Puzzle,Toys,Board Games & Puzzles,Glacier,31.71,49.99,SUP114,8,116,,False,2026-05-02,Active,6321.67,133,B,0,0,1
P02200,CLO-02200-7390,Everline Deluxe Running Shoes,Clothing,Footwear,Everline,12.36,24.99,SUP087,7,158,,False,2025-01-18,Active,24861.8,1075,A,1,0,0
P02201,GRO-02201-6810,Kestrel Ultra Coffee Pods Box,Grocery,Beverages,Kestrel,2.05,3.99,SUP171,52,829,393.0,False,2024-05-27,Active,1590.46,426,C,1,0,0
P02202,GRO-02202-9310,Amberfield Pro Oatmeal Packets,Grocery,Breakfast Foods,Amberfield,2.75,4.99,SUP018,44,300,134.0,True,2026-05-27,Seasonal,432.54,94,C,0,0,0
P02203,CLO-02203-6021,Quinley Deluxe Ankle Boots,Clothing,Footwear,Quinley,16.52,43.99,SUP176,55,149,,False,2024-05-04,Active,1989.36,48,C,0,0,0
P02204,CLO-02204-3260,Kestrel Everyday School Uniform Set,Clothing,Kids' Apparel,Kestrel,14.79,27.99,SUP261,64,282,,True,2024-08-13,Seasonal,1397.85,54,C,0,0,0
P02205,ELE-02205-5697,Solstice Elite Fitness Tracker,Electronics,Wearable Tech,Solstice,70.68,118.99,SUP211,25,110,,False,2025-02-28,Active,45820.05,417,A,1,0,0
P02206,PER-02206-3774,Lumino Advanced Cotton Swabs Bulk,Personal Care,Personal Hygiene,Lumino,12.96,28.99,SUP115,37,302,116.0,False,2024-12-17,Active,2388.38,89,B,0,0,1
P02207,CLO-02207-2329,Ironclad Compact High-Waist Jeans,Clothing,Women's Apparel,Ironclad,3.29,5.99,SUP026,33,623,,False,2025-01-14,Active,1109.15,205,C,0,0,0
P02208,BOO-02208-5835,Quinley Compact Biography,Books,Non-Fiction,Quinley,7.95,14.99,SUP057,52,270,,True,2025-12-03,Seasonal,193.41,14,C,0,1,1
P02209,HOM-02209-1460,Ostrom Pro Area Rug,Home & Kitchen,Home Decor,Ostrom,2.86,6.99,SUP067,13,331,,False,2025-05-22,Active,2619.85,402,B,1,0,0
P02210,TOY-02210-2942,Novara Ultra Sidewalk Chalk Set,Toys,Outdoor Play,Novara,21.57,40.99,SUP106,13,215,,False,2025-03-13,Active,2036.98,53,C,0,0,1
P02211,SPO-02211-2198,Meridian X200 Sleeping Bag,Sports,Outdoor Recreation,Meridian,31.68,69.99,SUP028,55,121,,False,2025-10-03,Active,12044.12,184,A,0,0,0
P02212,ELE-02212-8496,Aurelia Everyday Plus GPS Running Watch,Electronics,Wearable Tech,Aurelia,32.62,56.99,SUP161,37,89,,False,2025-07-04,Active,18660.44,357,A,1,0,0
P02213,BOO-02213-7791,Vertex Essential Short Story Collection,Books,Fiction,Vertex,8.47,14.99,SUP102,18,345,,False,2025-07-27,Active,84.19,6,C,0,1,1
P02214,SPO-02214-9090,Ridgeline Pro Cycling Gloves,Sports,Cycling,Ridgeline,22.59,39.99,SUP148,24,97,,False,2025-03-11,Active,1788.35,48,C,0,0,0
P02215,AUT-02215-9980,Rockridge Signature Steering Wheel Cover,Automotive,Interior Accessories,Rockridge,41.8,57.99,SUP073,25,88,,False,2025-05-20,Active,2261.65,43,B,0,0,1
P02216,HOM-02216-8950,Timbercrest Everyday Plus Area Rug,Home & Kitchen,Home Decor,Timbercrest,34.86,54.99,SUP124,44,146,,False,2024-09-15,Active,1989.27,39,C,0,1,1
P02217,AUT-02217-3336,NorthPoint X200 Tire Pressure Gauge,Automotive,Tools & Equipment,NorthPoint,11.81,22.99,SUP205,54,181,,False,2025-01-12,Active,392.27,18,C,0,1,0
P02218,CLO-02218-1904,Timbercrest Lite Slim Fit Shirt,Clothing,Men's Apparel,Timbercrest,12.32,33.99,SUP022,53,143,,False,2024-05-28,Active,802.43,26,C,0,1,0
P02219,ELE-02219-3380,Ostrom Premium Tripod Kit,Electronics,Cameras & Accessories,Ostrom,13.13,18.99,SUP152,8,254,,False,2024-03-15,Discontinued,0.0,0,C,0,1,0
P02220,ELE-02220-9134,Amberfield Signature Wireless Mouse,Electronics,Laptop Accessories,Amberfield,13.99,20.99,SUP171,58,177,,False,2026-02-14,Active,8323.45,432,A,1,0,0
P02221,HOM-02221-4457,Crestmark Series 2 Cookware Set,Home & Kitchen,Cookware,Crestmark,90.2,129.99,SUP189,2,103,,False,2026-01-06,Active,15274.85,126,A,0,0,1
P02222,GRO-02222-7443,Novara Signature Baking Mix,Grocery,Pantry Staples,Novara,6.34,9.99,SUP274,22,205,440.0,False,2024-09-07,Active,1182.07,124,C,0,0,1
P02223,CLO-02223-4243,Vertex Essential School Uniform Set,Clothing,Kids' Apparel,Vertex,26.78,65.99,SUP230,42,129,,False,2025-02-24,Active,0.0,0,C,0,1,1
P02224,TOY-02224-6209,Quinley X200 Coding Robot Kit,Toys,Educational Toys,Quinley,10.65,16.99,SUP214,12,331,,False,2026-06-28,Active,21435.0,1356,A,1,0,0
P02225,HOM-02225-6739,Amberfield Pro Table Lamp,Home & Kitchen,Home Decor,Amberfield,76.44,115.99,SUP261,50,53,,False,2025-04-29,Discontinued,241.06,2,C,0,1,1
P02226,PER-02226-9098,Timbercrest Classic Grooming Kit,Personal Care,Shaving & Grooming,Timbercrest,7.54,13.99,SUP274,19,394,310.0,False,2024-01-10,Active,13148.42,1009,A,1,0,0
P02227,HOM-02227-5026,Lumino Max Drawer Dividers,Home & Kitchen,Storage & Organization,Lumino,15.55,31.99,SUP253,56,258,,False,2025-06-10,Active,8724.63,295,A,1,0,0
P02228,BOO-02228-9460,Solstice Lite Activity Book,Books,Children's Books,Solstice,5.33,8.99,SUP171,52,247,,False,2026-03-15,Active,486.38,57,C,0,0,0
P02229,PER-02229-6624,Foundry Ultra Water Flosser,Personal Care,Oral Care,Foundry,7.8,13.99,SUP254,45,308,471.0,False,2024-07-29,Active,17318.77,1330,A,1,0,0
P02230,AUT-02230-4822,Vaultis X200 Backup Camera,Automotive,Car Electronics,Vaultis,5.5,8.99,SUP084,54,239,,False,2026-05-13,Active,2447.86,293,B,1,0,0
P02231,BOO-02231-1876,Sunneva Everyday Plus Atlas,Books,Educational & Reference,Sunneva,5.03,7.99,SUP277,47,509,,False,2025-11-26,Active,424.47,59,C,0,0,0
P02232,SPO-02232-9984,Amberfield Series 2 Adjustable Dumbbell Set,Sports,Fitness Equipment,Amberfield,10.78,23.99,SUP034,54,347,,False,2024-02-23,Active,1488.81,65,C,0,0,0
P02233,HOM-02233-7675,Ironclad Everyday Nonstick Frying Pan,Home & Kitchen,Cookware,Ironclad,7.58,13.99,SUP053,14,258,,False,2026-06-19,Active,7493.04,582,B,1,0,0
P02234,ELE-02234-9760,Vertex Classic Over-Ear Headphones,Electronics,Headphones & Audio,Vertex,72.08,123.99,SUP030,8,120,,False,2025-07-26,Active,2632.24,23,B,0,1,0
P02235,BEA-02235-7937,ClearPath Everyday Sunscreen SPF50,Beauty,Skincare,ClearPath,3.07,6.99,SUP226,44,394,241.0,True,2024-07-15,Seasonal,561.86,87,C,0,0,0
P02236,ELE-02236-4107,Lumino Lite Laptop Sleeve,Electronics,Laptop Accessories,Lumino,11.59,17.99,SUP116,15,256,,True,2025-12-14,Seasonal,610.72,36,C,0,1,0
P02237,GRO-02237-9549,Solstice Series 2 Sparkling Water Case,Grocery,Beverages,Solstice,1.71,2.99,SUP213,42,525,335.0,True,2026-01-19,Seasonal,122.08,42,C,0,0,0
P02238,HOM-02238-2578,Pinnacle Signature Drawer Dividers,Home & Kitchen,Storage & Organization,Pinnacle,35.52,56.99,SUP152,9,75,,False,2025-07-15,Discontinued,53.99,1,C,0,1,1
P02239,PER-02239-6892,Amberfield Classic Water Flosser,Personal Care,Oral Care,Amberfield,1.5,3.99,SUP115,37,632,360.0,True,2026-05-29,Seasonal,5989.67,1625,B,1,0,0
P02240,AUT-02240-4687,Halcyon Essential Steering Wheel Cover,Automotive,Interior Accessories,Halcyon,6.84,13.99,SUP270,24,299,,False,2026-03-13,Active,6979.47,536,B,1,0,0
P02241,TOY-02241-6182,NorthPoint Advanced Alphabet Learning Set,Toys,Educational Toys,NorthPoint,12.03,25.99,SUP116,13,170,,False,2024-10-11,Active,2163.37,89,B,0,0,0
P02242,SPO-02242-1159,Sunneva Max Resistance Bands Set,Sports,Fitness Equipment,Sunneva,13.64,26.99,SUP171,57,218,,True,2024-04-30,Seasonal,1129.87,44,C,0,0,0
P02243,HOM-02243-6230,Comet Pro Table Lamp,Home & Kitchen,Home Decor,Comet,16.42,31.99,SUP258,42,266,,False,2026-01-06,Active,1836.52,63,C,0,0,0
P02244,ELE-02244-5452,NorthPoint Everyday Plus Laptop Stand,Electronics,Laptop Accessories,NorthPoint,32.91,68.99,SUP052,62,168,,False,2026-05-15,Active,2592.12,41,B,0,1,0
P02245,SPO-02245-1825,Timbercrest Classic Hiking Backpack,Sports,Outdoor Recreation,Timbercrest,73.79,138.99,SUP115,39,79,,True,2024-09-25,Seasonal,88949.63,685,A,1,0,1
P02246,BOO-02246-3748,Willowbrook Ultra Self-Help Guide,Books,Non-Fiction,Willowbrook,2.29,4.99,SUP028,51,535,,False,2025-05-17,Active,828.16,176,C,0,0,0
P02247,BEA-02247-3965,Everline X200 Body Lotion,Beauty,Bath & Body,Everline,3.17,6.99,SUP159,15,632,71.0,False,2025-04-10,Active,2585.07,401,B,1,0,0
P02248,CLO-02248-2594,Brightline Deluxe Compression Shorts,Clothing,Activewear,Brightline,11.35,28.99,SUP234,8,253,,False,2024-11-10,Active,3284.48,129,B,0,0,0
P02249,CLO-02249-9013,UrbanNest Max Compression Shorts,Clothing,Activewear,UrbanNest,3.73,9.99,SUP016,29,408,,False,2025-05-05,Active,541.21,58,C,0,0,0
P02250,HOM-02250-7811,Foundry Ultra Electric Kettle,Home & Kitchen,Small Appliances,Foundry,26.64,58.99,SUP018,49,120,,False,2025-04-23,Active,4110.2,75,B,0,0,0
P02251,GRO-02251-8956,Vanture Everyday Plus Coffee Pods Box,Grocery,Beverages,Vanture,2.29,3.99,SUP215,10,790,457.0,False,2026-06-17,Discontinued,0.0,0,C,0,1,0
P02252,BEA-02252-2014,Vertex Lite Eau de Parfum,Beauty,Fragrances,Vertex,16.75,33.99,SUP204,17,190,202.0,True,2024-11-05,Seasonal,13183.08,417,A,1,0,1
P02253,BOO-02253-9590,Kestrel Everyday Plus Language Learning Workbook,Books,Educational & Reference,Kestrel,9.4,17.99,SUP115,41,225,,False,2024-05-15,Discontinued,82.53,5,C,0,1,1
P02254,PER-02254-5552,Ironclad Compact Deodorant 2-Pack,Personal Care,Personal Hygiene,Ironclad,2.93,5.99,SUP099,17,673,541.0,False,2025-02-19,Active,300.44,52,C,0,0,0
P02255,CLO-02255-7041,NorthPoint Everyday Slim Fit Shirt,Clothing,Men's Apparel,NorthPoint,7.76,18.99,SUP073,22,339,,False,2024-05-09,Active,5103.82,283,B,1,0,0
P02256,SPO-02256-9744,Brightline Max Yoga Block Set,Sports,Yoga & Wellness,Brightline,4.31,8.99,SUP018,50,540,,False,2024-05-22,Active,675.86,81,C,0,0,0
P02257,TOY-02257-3009,Vanture Elite Brick Building Set,Toys,Building Sets,Vanture,6.49,13.99,SUP152,8,268,,True,2025-08-02,Seasonal,984.31,76,C,0,0,0
P02258,ELE-02258-8736,Solstice Compact Tripod Kit,Electronics,Cameras & Accessories,Solstice,408.69,812.99,SUP171,48,47,,False,2026-02-09,Discontinued,0.0,0,C,0,1,1
P02259,SPO-02259-8476,ClearPath Everyday Plus Meditation Cushion,Sports,Yoga & Wellness,ClearPath,33.21,49.99,SUP258,47,174,,False,2024-04-15,Active,3029.99,68,B,0,0,0
P02260,CLO-02260-3872,Ashford X200 Training Jacket,Clothing,Activewear,Ashford,15.14,24.99,SUP159,15,227,,False,2024-12-21,Active,4031.41,172,B,0,0,0
P02261,CLO-02261-6208,Halcyon Max Running Leggings,Clothing,Activewear,Halcyon,38.35,95.99,SUP030,8,172,,False,2024-06-16,Discontinued,89.21,1,C,0,1,1
P02262,ELE-02262-7132,Willowbrook Signature Smart Plug,Electronics,Smart Home Devices,Willowbrook,55.35,99.99,SUP078,18,94,,False,2025-03-01,Active,20251.92,217,A,0,0,0
P02263,PER-02263-1865,Ashford Lite Hand Sanitizer 3-Pack,Personal Care,Personal Hygiene,Ashford,13.39,24.99,SUP231,21,218,80.0,False,2025-06-22,Active,1377.27,61,C,0,0,1
P02264,PER-02264-1395,Silverpine Signature Grooming Kit,Personal Care,Shaving & Grooming,Silverpine,4.92,9.99,SUP171,59,408,530.0,False,2026-04-09,Active,3744.34,405,B,1,0,0
P02265,ELE-02265-1528,Novara Advanced Car Mount,Electronics,Mobile Accessories,Novara,71.38,122.99,SUP224,58,107,,False,2026-03-26,Active,1301.37,12,C,0,1,0
P02266,HOM-02266-7969,Fernwood Ultra Cookware Set,Home & Kitchen,Cookware,Fernwood,23.15,52.99,SUP115,34,189,,False,2026-04-07,Active,3007.48,61,B,0,0,0
P02267,HOM-02267-6610,Quinley Classic Pillow 2-Pack,Home & Kitchen,Bedding & Linens,Quinley,19.58,42.99,SUP019,18,240,,False,2025-01-20,Active,419.32,10,C,0,1,0
P02268,TOY-02268-4088,Driftwood Deluxe Kickball Set,Toys,Outdoor Play,Driftwood,6.63,16.99,SUP270,24,312,,False,2025-12-19,Active,1291.01,84,C,0,0,0
P02269,BOO-02269-6927,Timbercrest Lite Illustrated Novel,Books,Comics & Graphic Novels,Timbercrest,4.23,6.99,SUP091,22,434,,False,2024-09-22,Active,262.86,41,C,0,1,0
P02270,HOM-02270-6742,Pinnacle Series 2 Cast Iron Skillet,Home & Kitchen,Cookware,Pinnacle,41.38,94.99,SUP022,60,108,,False,2024-01-28,Active,25806.39,293,A,1,0,1
P02271,TOY-02271-3779,Palisade Pro Alphabet Learning Set,Toys,Educational Toys,Palisade,2.92,6.99,SUP164,22,627,,False,2026-04-28,Active,280.17,44,C,0,0,0
