forecast_date,warehouse_id,product_id,forecast_horizon_days,forecast_demand_units,actual_demand_units,forecast_lower_bound,forecast_upper_bound,forecast_error,mape,forecast_accuracy
2026-08-23,WH05,P01289,14,0,0,0,0,0,0.0,100.0
2026-03-24,WH02,P03559,30,0,19,0,0,19,100.0,0.0
2025-01-25,WH11,P03456,7,5,3,1,9,-2,66.67,33.33
2025-08-21,WH01,P00524,60,9,3,0,23,-6,200.0,0.0
2025-03-31,WH11,P00456,60,47,25,0,122,-22,88.0,12.0
2026-01-21,WH08,P04256,30,1,19,0,3,18,94.74,5.26
2025-01-12,WH02,P00793,60,26,28,0,68,2,7.14,92.86
2025-05-16,WH09,P04556,7,35,26,19,51,-9,34.62,65.38
2026-07-23,WH04,P03798,60,0,111,0,0,111,100.0,0.0
2025-09-01,WH02,P02112,14,0,2,0,0,2,100.0,0.0
2025-03-19,WH01,P02134,14,1,2,0,2,1,50.0,50.0
2025-01-05,WH04,P03839,60,159,151,0,413,-8,5.3,94.7
2025-12-12,WH01,P02336,30,0,81,0,0,81,100.0,0.0
2026-04-02,WH02,P00495,7,1,1,0,2,0,0.0,100.0
2026-10-03,WH12,P04522,14,13,12,6,20,-1,8.33,91.67
2025-10-15,WH11,P02538,60,19,0,0,49,-19,,
2025-02-03,WH09,P04591,14,0,0,0,0,0,0.0,100.0
2025-04-16,WH08,P01662,7,2,1,0,4,-1,100.0,0.0
2025-04-02,WH11,P00350,7,0,1,0,0,1,100.0,0.0
2026-05-07,WH05,P00786,30,10,11,0,26,1,9.09,90.91
2025-08-14,WH02,P02594,60,0,38,0,0,38,100.0,0.0
2025-03-14,WH06,P04258,60,14,28,0,36,14,50.0,50.0
2025-04-18,WH04,P03554,30,3,0,0,8,-3,,
2025-01-11,WH12,P01102,60,2,5,0,5,3,60.0,40.0
2025-01-18,WH02,P04606,7,1,1,0,2,0,0.0,100.0
2025-07-24,WH04,P03938,14,1,0,0,3,-1,,
2026-09-12,WH09,P00214,30,0,0,0,0,0,0.0,100.0
2026-07-28,WH09,P02727,30,0,10,0,0,10,100.0,0.0
2025-05-12,WH02,P04787,14,0,0,0,0,0,0.0,100.0
2025-05-01,WH06,P03800,14,2,2,0,4,0,0.0,100.0
2025-11-15,WH09,P04119,30,953,730,518,1388,-223,30.55,69.45
2025-05-25,WH08,P03899,7,8,13,3,13,5,38.46,61.54
2025-02-08,WH11,P00033,30,18,27,0,44,9,33.33,66.67
2025-03-30,WH11,P04771,60,0,0,0,0,0,0.0,100.0
2025-02-08,WH09,P01010,30,3,0,0,8,-3,,
2026-05-19,WH09,P01679,14,0,0,0,0,0,0.0,100.0
2026-06-27,WH02,P01464,14,0,5,0,0,5,100.0,0.0
2026-03-30,WH04,P01861,7,2,1,0,4,-1,100.0,0.0
2025-05-02,WH02,P02752,60,30,228,0,78,198,86.84,13.16
2026-03-04,WH10,P01815,30,7,3,0,18,-4,133.33,0.0
2025-01-08,WH09,P02852,30,14,8,0,36,-6,75.0,25.0
2025-10-04,WH08,P00010,30,15,1,0,39,-14,1400.0,0.0
2025-03-24,WH08,P01003,30,0,1,0,0,1,100.0,0.0
2025-02-06,WH12,P01077,30,6,0,0,16,-6,,
2025-05-11,WH04,P04184,14,3,9,0,6,6,66.67,33.33
2025-02-28,WH06,P04971,7,2,0,0,4,-2,,
2026-08-11,WH02,P03465,60,0,24,0,0,24,100.0,0.0
2026-01-31,WH09,P00811,14,4,0,0,9,-4,,
2025-08-26,WH05,P02430,30,0,128,0,0,128,100.0,0.0
2025-04-07,WH04,P03117,60,0,80,0,0,80,100.0,0.0
2025-09-05,WH01,P01646,30,4,0,0,10,-4,,
2026-01-25,WH10,P03213,60,0,0,0,0,0,0.0,100.0
2026-05-01,WH10,P02401,7,56,125,32,80,69,55.2,44.8
2025-02-27,WH11,P03041,30,17,3,0,44,-14,466.67,0.0
2025-12-22,WH11,P04932,7,0,3,0,0,3,100.0,0.0
2026-07-14,WH01,P00348,60,14,0,0,36,-14,,
2026-06-05,WH07,P01527,14,11,4,0,28,-7,175.0,0.0
2025-06-03,WH01,P03695,60,151,856,0,393,705,82.36,17.64
2025-11-07,WH06,P04119,14,47,51,32,62,4,7.84,92.16
2025-05-22,WH02,P01133,30,0,5,0,0,5,100.0,0.0
2025-08-05,WH06,P00976,14,57,24,13,101,-33,137.5,0.0
2026-01-22,WH12,P00793,60,0,0,0,0,0,0.0,100.0
2026-07-09,WH08,P02401,60,1960,2370,0,4384,410,17.3,82.7
2026-10-21,WH08,P03620,14,5,26,0,11,21,80.77,19.23
2025-12-18,WH05,P00252,60,147,0,0,382,-147,,
2025-12-21,WH02,P04464,14,17,14,0,37,-3,21.43,78.57
2026-05-20,WH03,P03996,60,160,58,0,416,-102,175.86,0.0
2026-05-08,WH10,P00415,14,0,2,0,0,2,100.0,0.0
2026-10-02,WH09,P03717,30,6,6,0,16,0,0.0,100.0
2025-11-13,WH04,P04180,14,17,9,0,37,-8,88.89,11.11
2026-08-04,WH02,P02168,14,4,11,0,9,7,63.64,36.36
2026-09-13,WH04,P04596,30,14,4,0,36,-10,250.0,0.0
2025-02-12,WH07,P01702,14,3,8,0,6,5,62.5,37.5
2026-10-18,WH01,P02200,7,6,1,1,11,-5,500.0,0.0
2025-08-25,WH06,P04329,7,0,1,0,0,1,100.0,0.0
2026-04-14,WH09,P04151,14,0,1,0,0,1,100.0,0.0
2025-09-16,WH07,P01102,14,2,1,0,4,-1,100.0,0.0
2025-02-11,WH08,P00127,60,24,19,0,62,-5,26.32,73.68
2026-01-06,WH02,P02920,14,1,0,0,2,-1,,
2025-02-23,WH01,P02328,30,9,7,0,23,-2,28.57,71.43
2026-05-27,WH03,P01072,60,2,14,0,5,12,85.71,14.29
2025-01-13,WH08,P02546,7,2,1,0,4,-1,100.0,0.0
2025-12-06,WH03,P00214,14,13,2,0,28,-11,550.0,0.0
2026-08-26,WH04,P00521,7,3,0,1,5,-3,,
2026-01-30,WH09,P01810,30,25,32,0,50,7,21.88,78.12
2026-05-03,WH05,P02743,7,7,4,1,13,-3,75.0,25.0
2026-03-05,WH06,P02732,30,0,12,0,0,12,100.0,0.0
2026-01-07,WH12,P02293,14,2,0,0,4,-2,,
2025-11-12,WH11,P00201,14,2,7,0,4,5,71.43,28.57
2026-07-29,WH10,P00339,30,0,1,0,0,1,100.0,0.0
2025-04-19,WH04,P02802,7,0,1,0,0,1,100.0,0.0
2025-09-23,WH06,P00273,14,0,0,0,0,0,0.0,100.0
2026-03-31,WH10,P03608,7,1,2,0,2,1,50.0,50.0
2026-06-21,WH02,P02300,30,0,2,0,0,2,100.0,0.0
2025-10-13,WH09,P04320,30,2,2,0,5,0,0.0,100.0
2026-05-01,WH02,P02904,14,1,0,0,3,-1,,
2025-02-16,WH07,P01688,30,0,4,0,0,4,100.0,0.0
2025-06-19,WH02,P00999,14,0,1,0,0,1,100.0,0.0
2025-09-30,WH08,P02224,30,4,9,0,10,5,55.56,44.44
2025-11-02,WH11,P04210,60,32,6,0,83,-26,433.33,0.0
2026-04-29,WH09,P02245,7,2,1,0,4,-1,100.0,0.0
2026-03-17,WH04,P03136,7,0,1,0,0,1,100.0,0.0
2025-09-28,WH06,P02417,7,0,0,0,0,0,0.0,100.0
2025-02-13,WH08,P00294,60,12,3,0,31,-9,300.0,0.0
2025-11-18,WH04,P00998,14,2,0,0,4,-2,,
2026-08-03,WH03,P03836,60,52,83,0,135,31,37.35,62.65
2026-10-29,WH03,P04119,14,87,104,60,114,17,16.35,83.65
2025-11-18,WH06,P04963,7,4,4,2,6,0,0.0,100.0
2025-12-22,WH08,P00430,30,0,0,0,0,0,0.0,100.0
2025-07-29,WH07,P00433,60,15,13,0,39,-2,15.38,84.62
2026-07-14,WH08,P01145,14,1,3,0,2,2,66.67,33.33
2025-06-23,WH06,P00495,30,16,13,0,42,-3,23.08,76.92
2026-07-29,WH10,P01046,30,10,4,0,26,-6,150.0,0.0
2026-09-30,WH02,P02998,60,5,5,0,13,0,0.0,100.0
2026-02-04,WH03,P00844,30,12,9,0,26,-3,33.33,66.67
2025-06-22,WH01,P04215,14,2,5,0,4,3,60.0,40.0
2025-04-17,WH04,P04854,14,7,4,0,15,-3,75.0,25.0
2025-11-03,WH01,P01496,14,1,3,0,2,2,66.67,33.33
2026-03-04,WH04,P02824,7,1,1,0,2,0,0.0,100.0
2025-07-01,WH09,P00763,60,76,40,0,161,-36,90.0,10.0
2025-01-07,WH11,P01754,14,0,5,0,0,5,100.0,0.0
2026-01-31,WH01,P01929,30,60,45,0,156,-15,33.33,66.67
2026-09-27,WH02,P00221,14,8,2,0,17,-6,300.0,0.0
2025-02-22,WH01,P02069,14,6,0,0,13,-6,,
2025-06-16,WH08,P02281,14,2,2,0,4,0,0.0,100.0
2026-10-02,WH04,P04767,14,6,24,0,12,18,75.0,25.0
2025-05-31,WH08,P00734,60,0,102,0,0,102,100.0,0.0
2025-01-01,WH04,P04224,60,59,4,0,153,-55,1375.0,0.0
2026-05-20,WH12,P00673,7,1,1,0,2,0,0.0,100.0
2026-05-24,WH11,P02418,7,32,20,22,42,-12,60.0,40.0
2025-10-15,WH10,P01752,14,12,24,0,26,12,50.0,50.0
2025-05-21,WH06,P01829,30,2,2,0,5,0,0.0,100.0
2025-10-28,WH11,P02904,30,0,0,0,0,0,0.0,100.0
2025-04-05,WH11,P04808,60,120,0,0,312,-120,,
2026-10-04,WH03,P03396,30,3,30,0,8,27,90.0,10.0
2025-02-14,WH12,P04015,30,11,2,0,29,-9,450.0,0.0
2025-10-09,WH04,P01034,60,28,94,3,53,66,70.21,29.79
2025-09-14,WH06,P03498,60,67,0,0,174,-67,,
2026-03-01,WH01,P01488,14,6,3,0,13,-3,100.0,0.0
2026-04-01,WH06,P00265,14,1,1,0,2,0,0.0,100.0
2025-06-19,WH07,P00790,14,43,0,0,93,-43,,
2026-09-27,WH01,P04790,7,3,1,1,5,-2,200.0,0.0
2025-11-24,WH04,P02280,60,4,9,0,10,5,55.56,44.44
2026-08-05,WH09,P02287,7,0,1,0,0,1,100.0,0.0
2025-07-29,WH11,P03562,14,6,5,0,13,-1,20.0,80.0
2026-06-06,WH02,P04837,60,0,118,0,0,118,100.0,0.0
2026-08-11,WH09,P01829,60,0,103,0,0,103,100.0,0.0
2026-09-10,WH09,P02915,60,44,124,0,114,80,64.52,35.48
2025-11-09,WH12,P01440,60,81,16,0,211,-65,406.25,0.0
2026-10-14,WH11,P00723,30,0,8,0,0,8,100.0,0.0
2026-09-08,WH04,P03944,14,4,0,0,9,-4,,
2025-09-28,WH02,P00405,7,2,1,0,4,-1,100.0,0.0
2026-04-19,WH04,P04967,30,66,96,23,109,30,31.25,68.75
2026-04-10,WH11,P01547,30,5,0,0,13,-5,,
2026-08-03,WH06,P03032,14,2,3,0,5,1,33.33,66.67
2026-03-05,WH07,P03620,60,100,30,0,260,-70,233.33,0.0
2025-10-22,WH10,P03004,60,160,168,0,416,8,4.76,95.24
2026-05-20,WH09,P01394,30,103,93,0,268,-10,10.75,89.25
2025-09-25,WH09,P03956,7,0,2,0,0,2,100.0,0.0
2026-09-22,WH08,P03196,60,0,0,0,0,0,0.0,100.0
2026-07-06,WH11,P00876,30,74,58,0,192,-16,27.59,72.41
2026-02-13,WH08,P02594,14,0,0,0,0,0,0.0,100.0
2025-07-01,WH02,P01300,30,0,5,0,0,5,100.0,0.0
2025-04-24,WH05,P03621,14,0,4,0,0,4,100.0,0.0
2025-12-05,WH02,P04324,14,13,14,0,28,1,7.14,92.86
2025-05-03,WH02,P01825,30,28,18,9,47,-10,55.56,44.44
2025-08-13,WH09,P03151,7,11,8,2,20,-3,37.5,62.5
2025-11-01,WH09,P00230,30,0,6,0,0,6,100.0,0.0
2025-04-27,WH03,P01193,7,1,1,0,2,0,0.0,100.0
2026-07-24,WH02,P02166,30,19,7,0,49,-12,171.43,0.0
2026-03-27,WH07,P00102,60,53,27,0,138,-26,96.3,3.7
2026-01-21,WH06,P00368,30,15,3,0,39,-12,400.0,0.0
2026-06-13,WH12,P03347,7,1,3,0,2,2,66.67,33.33
2025-04-01,WH09,P03105,14,0,0,0,0,0,0.0,100.0
2025-04-26,WH08,P01660,60,119,255,0,262,136,53.33,46.67
2026-08-05,WH11,P01006,7,1,0,0,2,-1,,
2026-04-28,WH02,P00882,60,0,31,0,0,31,100.0,0.0
2025-08-31,WH03,P00192,14,1,0,0,2,-1,,
2026-05-13,WH09,P01368,14,2,1,0,4,-1,100.0,0.0
2026-01-25,WH11,P00616,7,2,1,0,4,-1,100.0,0.0
2026-02-21,WH11,P01496,60,6,4,0,16,-2,50.0,50.0
2026-05-08,WH09,P03980,30,18,28,0,47,10,35.71,64.29
2025-11-11,WH04,P03873,14,13,5,0,28,-8,160.0,0.0
2026-03-06,WH06,P04240,30,9,0,0,23,-9,,
2025-03-30,WH04,P04601,60,1,0,0,3,-1,,
2026-10-30,WH12,P04889,7,0,1,0,0,1,100.0,0.0
2026-02-28,WH08,P00424,14,5,2,0,11,-3,150.0,0.0
2025-09-06,WH09,P03609,7,0,0,0,0,0,0.0,100.0
2025-03-28,WH05,P02015,60,64,0,0,166,-64,,
2025-02-19,WH03,P02336,14,1,5,0,2,4,80.0,20.0
2026-06-17,WH05,P00351,7,1,0,0,2,-1,,
2025-10-17,WH03,P01904,14,0,0,0,0,0,0.0,100.0
2026-06-28,WH05,P02757,30,0,2,0,0,2,100.0,0.0
2026-04-29,WH02,P04268,14,0,1,0,0,1,100.0,0.0
2025-04-20,WH12,P03575,7,3,2,1,5,-1,50.0,50.0
2026-10-02,WH02,P03019,60,10,0,0,26,-10,,
2026-06-20,WH07,P00393,7,0,2,0,0,2,100.0,0.0
2025-07-29,WH02,P03581,30,0,0,0,0,0,0.0,100.0
2025-03-23,WH03,P01254,14,1,1,0,2,0,0.0,100.0
2025-03-06,WH08,P01469,7,2,5,0,4,3,60.0,40.0
2025-11-29,WH02,P04768,7,29,17,5,53,-12,70.59,29.41
2025-06-01,WH02,P03313,14,2,0,0,4,-2,,
2026-08-25,WH06,P04247,60,24,30,0,62,6,20.0,80.0
2025-11-26,WH02,P02508,14,11,5,0,24,-6,120.0,0.0
2025-11-18,WH04,P04525,60,14,11,0,36,-3,27.27,72.73
2026-03-04,WH02,P02224,60,39,148,0,101,109,73.65,26.35
2025-06-04,WH01,P04991,7,2,0,0,4,-2,,
2026-10-28,WH02,P04623,7,1,2,0,2,1,50.0,50.0
2025-09-20,WH03,P04749,30,6,2,0,16,-4,200.0,0.0
2026-07-26,WH12,P03149,7,3,5,1,5,2,40.0,60.0
2026-08-20,WH08,P03472,14,30,13,0,65,-17,130.77,0.0
2026-07-23,WH08,P02401,7,107,130,61,153,23,17.69,82.31
2026-07-09,WH10,P03409,7,0,0,0,0,0,0.0,100.0
2025-12-09,WH05,P04145,14,5,18,0,11,13,72.22,27.78
2025-08-08,WH03,P04219,7,0,0,0,0,0,0.0,100.0
2026-05-15,WH09,P03787,60,49,0,0,127,-49,,
2026-03-12,WH09,P01803,14,11,5,0,24,-6,120.0,0.0
2025-04-26,WH09,P02827,30,0,2,0,0,2,100.0,0.0
2025-10-11,WH08,P03741,60,29,47,0,75,18,38.3,61.7
2025-04-23,WH01,P01754,60,0,15,0,0,15,100.0,0.0
2025-03-26,WH02,P01469,7,7,4,1,13,-3,75.0,25.0
2025-04-30,WH09,P00517,60,0,228,0,0,228,100.0,0.0
2026-08-16,WH04,P02401,7,77,96,44,110,19,19.79,80.21
2025-12-07,WH08,P03964,60,0,1,0,0,1,100.0,0.0
2025-01-25,WH11,P04401,14,0,3,0,0,3,100.0,0.0
2025-12-09,WH01,P02472,7,3,7,1,5,4,57.14,42.86
2025-08-12,WH05,P02562,60,0,0,0,0,0,0.0,100.0
2025-12-19,WH04,P03159,60,0,2,0,0,2,100.0,0.0
2026-10-18,WH09,P04258,30,6,16,0,16,10,62.5,37.5
2025-04-26,WH02,P00241,30,3,2,0,8,-1,50.0,50.0
2025-05-15,WH02,P00357,60,280,0,0,728,-280,,
2025-02-17,WH04,P03073,60,35,50,0,91,15,30.0,70.0
2025-11-08,WH09,P01855,60,57,103,0,148,46,44.66,55.34
2026-08-08,WH09,P00165,60,19,58,0,49,39,67.24,32.76
2025-12-29,WH02,P04767,7,8,15,2,14,7,46.67,53.33
2025-02-16,WH11,P00727,30,6,0,0,16,-6,,
2026-05-11,WH01,P01640,7,3,0,1,5,-3,,
2026-07-20,WH12,P00003,60,0,0,0,0,0,0.0,100.0
2026-02-17,WH12,P04019,14,1,2,0,2,1,50.0,50.0
2025-03-17,WH04,P02790,60,21,13,0,55,-8,61.54,38.46
2026-06-12,WH03,P03208,60,175,24,0,455,-151,629.17,0.0
2025-09-16,WH03,P03654,14,0,2,0,0,2,100.0,0.0
2026-08-20,WH09,P04464,14,15,0,0,32,-15,,
2025-11-15,WH03,P02677,14,2,4,0,4,2,50.0,50.0
2025-12-15,WH06,P00141,7,5,5,1,9,0,0.0,100.0
2026-08-12,WH06,P03468,60,27,0,0,70,-27,,
2025-05-03,WH03,P00051,60,62,21,0,142,-41,195.24,0.0
2025-10-06,WH02,P00522,30,0,25,0,0,25,100.0,0.0
2026-07-06,WH07,P01202,30,51,11,0,133,-40,363.64,0.0
2025-07-05,WH01,P02895,14,0,41,0,0,41,100.0,0.0
2025-09-04,WH02,P03516,60,33,68,0,82,35,51.47,48.53
2026-09-15,WH02,P00972,7,3,0,1,5,-3,,
2025-08-01,WH01,P00493,7,2,4,1,3,2,50.0,50.0
2025-10-07,WH09,P02915,7,5,2,0,10,-3,150.0,0.0
2026-04-25,WH02,P04693,7,18,12,3,33,-6,50.0,50.0
2025-11-17,WH04,P04247,60,30,19,0,78,-11,57.89,42.11
2025-07-01,WH04,P00779,14,6,5,0,13,-1,20.0,80.0
2025-06-26,WH02,P03035,7,2,2,0,4,0,0.0,100.0
2025-03-21,WH12,P03117,7,2,2,0,4,0,0.0,100.0
2026-10-21,WH09,P03873,60,61,0,0,159,-61,,
2025-04-02,WH11,P03542,60,16,9,0,42,-7,77.78,22.22
2026-05-15,WH10,P01752,30,52,0,0,135,-52,,
2026-10-18,WH07,P03233,30,9,13,0,23,4,30.77,69.23
2026-06-18,WH09,P04125,60,0,0,0,0,0,0.0,100.0
2025-02-27,WH02,P03950,60,0,0,0,0,0,0.0,100.0
2025-02-01,WH10,P03050,30,7,19,0,18,12,63.16,36.84
2025-09-21,WH12,P04963,60,0,68,0,0,68,100.0,0.0
2026-07-06,WH04,P00765,30,18,31,0,47,13,41.94,58.06
2026-01-24,WH01,P03259,60,14,41,0,36,27,65.85,34.15
2026-08-20,WH12,P03643,7,2,1,0,4,-1,100.0,0.0
2026-04-02,WH12,P04771,7,1,21,0,2,20,95.24,4.76
2026-02-18,WH11,P01893,30,11,13,0,29,2,15.38,84.62
2026-07-31,WH06,P01034,30,95,91,36,154,-4,4.4,95.6
2025-12-13,WH05,P02568,7,4,14,1,7,10,71.43,28.57
2025-06-02,WH01,P01133,14,22,0,0,47,-22,,
2026-08-30,WH02,P04007,7,5,0,1,9,-5,,
2025-10-02,WH09,P02100,30,4,3,0,10,-1,33.33,66.67
2025-09-15,WH04,P01084,30,3,1,0,8,-2,200.0,0.0
2026-09-02,WH05,P04304,60,0,0,0,0,0,0.0,100.0
2025-08-05,WH03,P00599,30,6,0,0,16,-6,,
2025-03-04,WH03,P03274,7,0,0,0,0,0,0.0,100.0
2026-01-19,WH12,P00521,7,3,4,1,5,1,25.0,75.0
2025-10-02,WH01,P00844,30,99,78,0,217,-21,26.92,73.08
2026-01-12,WH02,P03939,30,2,7,0,5,5,71.43,28.57
2025-02-17,WH06,P03780,60,24,48,0,62,24,50.0,50.0
2025-07-24,WH04,P03620,14,13,66,0,28,53,80.3,19.7
2025-07-24,WH10,P01803,60,10,10,0,26,0,0.0,100.0
2025-04-12,WH09,P00903,60,153,209,0,396,56,26.79,73.21
2025-07-04,WH05,P03053,7,1,1,0,2,0,0.0,100.0
2025-10-07,WH11,P03939,30,18,17,0,47,-1,5.88,94.12
2026-02-25,WH09,P03758,14,58,0,0,125,-58,,
2025-03-25,WH08,P02881,7,12,7,4,20,-5,71.43,28.57
2025-01-24,WH08,P02895,7,11,5,2,20,-6,120.0,0.0
2025-07-09,WH09,P03925,7,4,4,1,7,0,0.0,100.0
2026-02-03,WH02,P04580,14,1,0,0,2,-1,,
2025-01-29,WH08,P03899,7,14,11,6,22,-3,27.27,72.73
2025-08-10,WH03,P03295,30,0,34,0,0,34,100.0,0.0
2025-03-09,WH04,P03537,7,2,1,0,4,-1,100.0,0.0
2025-01-25,WH04,P04441,14,4,3,0,9,-1,33.33,66.67
2026-02-23,WH09,P01547,7,2,4,0,4,2,50.0,50.0
2025-12-19,WH02,P00595,60,0,0,0,0,0,0.0,100.0
2026-09-07,WH08,P04656,7,1,2,0,2,1,50.0,50.0
2026-01-30,WH04,P01660,30,20,18,3,37,-2,11.11,88.89
2025-11-14,WH11,P03196,60,367,160,0,912,-207,129.38,0.0
2025-09-28,WH11,P01752,14,3,2,0,6,-1,50.0,50.0
2026-09-21,WH09,P01763,30,6,10,0,16,4,40.0,60.0
2026-04-14,WH07,P01825,14,26,20,14,38,-6,30.0,70.0
2026-03-22,WH01,P04168,60,0,14,0,0,14,100.0,0.0
2025-05-20,WH08,P02014,30,87,79,0,197,-8,10.13,89.87
2026-03-21,WH12,P04564,60,28,0,0,73,-28,,
2025-12-24,WH11,P03971,30,18,57,0,47,39,68.42,31.58
2026-07-21,WH11,P01617,7,0,1,0,0,1,100.0,0.0
2026-02-06,WH09,P00078,7,2,2,0,4,0,0.0,100.0
2026-10-20,WH12,P01648,14,2,3,0,4,1,33.33,66.67
2026-10-11,WH10,P01660,30,5,10,1,9,5,50.0,50.0
2026-06-20,WH02,P01034,60,108,88,14,202,-20,22.73,77.27
2026-06-11,WH01,P03530,30,17,11,0,44,-6,54.55,45.45
2025-02-26,WH04,P00051,60,311,156,0,714,-155,99.36,0.64
2025-11-16,WH02,P01507,30,11,5,0,29,-6,120.0,0.0
2026-09-11,WH06,P01318,14,2,3,0,4,1,33.33,66.67
2025-06-08,WH02,P00728,14,19,19,0,41,0,0.0,100.0
2025-02-27,WH01,P02714,60,0,10,0,0,10,100.0,0.0
2025-11-17,WH03,P02340,14,6,6,0,13,0,0.0,100.0
2025-09-25,WH01,P03787,30,8,44,0,21,36,81.82,18.18
2025-06-17,WH02,P03869,60,193,21,0,502,-172,819.05,0.0
2026-03-21,WH02,P04652,30,0,4,0,0,4,100.0,0.0
2025-08-21,WH04,P04073,60,20,30,0,52,10,33.33,66.67
2026-08-30,WH11,P02770,60,34,47,0,88,13,27.66,72.34
2025-11-02,WH07,P00833,7,0,0,0,0,0,0.0,100.0
2025-02-23,WH05,P01014,14,1,2,0,2,1,50.0,50.0
2025-09-09,WH07,P03204,60,87,107,0,226,20,18.69,81.31
2025-09-19,WH01,P02744,7,4,1,1,7,-3,300.0,0.0
2025-10-12,WH01,P02740,7,1,11,0,2,10,90.91,9.09
2025-11-27,WH02,P00416,30,4,1,0,10,-3,300.0,0.0
2026-07-27,WH11,P01469,14,48,27,0,103,-21,77.78,22.22
2025-01-13,WH04,P02962,14,4,3,0,9,-1,33.33,66.67
2025-12-04,WH04,P03944,7,11,4,2,20,-7,175.0,0.0
2026-06-22,WH04,P04967,14,71,54,40,102,-17,31.48,68.52
2026-05-22,WH05,P01737,60,7,0,0,18,-7,,
2026-08-12,WH08,P02768,7,0,2,0,0,2,100.0,0.0
2025-08-01,WH09,P00742,14,0,1,0,0,1,100.0,0.0
2026-01-31,WH10,P02067,60,53,5,0,138,-48,960.0,0.0
2025-06-21,WH04,P01957,30,10,4,0,26,-6,150.0,0.0
2026-08-09,WH01,P02112,14,2,1,0,4,-1,100.0,0.0
2025-10-22,WH01,P02588,30,9,0,0,23,-9,,
2026-10-25,WH10,P00654,30,36,0,0,94,-36,,
2026-10-29,WH03,P00688,14,8,3,0,20,-5,166.67,0.0
2025-01-03,WH08,P01597,7,2,2,0,4,0,0.0,100.0
2026-05-06,WH10,P02401,7,16,54,9,23,38,70.37,29.63
2025-04-11,WH11,P04401,60,38,65,0,99,27,41.54,58.46
2026-04-29,WH08,P02418,30,28,38,10,46,10,26.32,73.68
2026-09-27,WH09,P00261,7,2,2,0,4,0,0.0,100.0
2026-06-14,WH02,P00353,60,0,21,0,0,21,100.0,0.0
2026-06-09,WH08,P03647,14,8,24,0,17,16,66.67,33.33
2025-12-03,WH01,P03101,60,17,25,0,44,8,32.0,68.0
2026-06-07,WH02,P03528,60,0,0,0,0,0,0.0,100.0
2026-05-19,WH08,P04498,60,3,17,0,8,14,82.35,17.65
2026-01-30,WH03,P01937,7,28,10,5,51,-18,180.0,0.0
2026-07-11,WH01,P03350,30,0,6,0,0,6,100.0,0.0
2026-05-05,WH02,P04932,7,4,2,1,7,-2,100.0,0.0
2025-10-07,WH07,P04107,60,0,7,0,0,7,100.0,0.0
2025-11-21,WH09,P01181,60,0,16,0,0,16,100.0,0.0
2025-08-18,WH04,P03559,7,2,1,1,3,-1,100.0,0.0
2026-03-20,WH06,P00531,60,0,51,0,0,51,100.0,0.0
2025-05-02,WH09,P01815,30,24,11,0,62,-13,118.18,0.0
2025-11-28,WH05,P02488,14,1,1,0,2,0,0.0,100.0
2025-05-10,WH02,P03129,30,0,7,0,0,7,100.0,0.0
2026-01-20,WH04,P00252,30,13,5,0,34,-8,160.0,0.0
2026-04-01,WH08,P00404,7,0,0,0,0,0,0.0,100.0
2025-04-12,WH05,P02762,7,1,1,0,2,0,0.0,100.0
2025-03-28,WH01,P03509,14,0,0,0,0,0,0.0,100.0
2025-04-04,WH09,P04414,14,9,10,0,19,1,10.0,90.0
2025-11-10,WH02,P00294,7,1,1,0,2,0,0.0,100.0
2025-04-03,WH02,P02861,14,3,3,0,6,0,0.0,100.0
2025-02-03,WH11,P03372,30,21,23,0,55,2,8.7,91.3
2025-01-27,WH02,P03640,7,0,2,0,0,2,100.0,0.0
2026-01-21,WH10,P04154,30,2,0,0,5,-2,,
2025-04-30,WH06,P00357,30,0,33,0,0,33,100.0,0.0
2026-07-18,WH06,P02146,14,0,2,0,0,2,100.0,0.0
2025-02-19,WH06,P01786,60,7,9,0,18,2,22.22,77.78
2025-10-09,WH01,P03040,7,3,2,1,5,-1,50.0,50.0
2025-08-13,WH04,P03348,60,92,0,0,239,-92,,
2025-02-22,WH07,P02284,30,8,0,0,21,-8,,
2026-05-25,WH12,P03919,14,5,4,0,11,-1,25.0,75.0
2025-12-07,WH08,P02531,7,1,1,0,2,0,0.0,100.0
2025-12-05,WH02,P04792,60,17,0,0,44,-17,,
2026-03-03,WH11,P00457,60,20,52,0,52,32,61.54,38.46
2026-07-16,WH05,P03691,7,2,1,0,4,-1,100.0,0.0
2026-07-03,WH01,P00671,60,0,0,0,0,0,0.0,100.0
2025-10-20,WH08,P00708,14,2,2,0,4,0,0.0,100.0
2025-04-24,WH04,P03944,14,0,17,0,0,17,100.0,0.0
2026-10-02,WH04,P01455,7,1,1,0,2,0,0.0,100.0
2025-12-06,WH12,P01973,7,1,1,0,2,0,0.0,100.0
2026-10-07,WH05,P04127,60,42,31,0,109,-11,35.48,64.52
2025-09-22,WH02,P03427,60,260,67,0,676,-193,288.06,0.0
2026-07-20,WH03,P02823,14,14,11,0,30,-3,27.27,72.73
2026-08-02,WH01,P03931,60,5,6,0,13,1,16.67,83.33
2025-06-28,WH02,P01335,7,4,3,1,7,-1,33.33,66.67
2025-04-08,WH11,P04967,30,53,47,18,88,-6,12.77,87.23
2025-11-25,WH01,P00521,7,3,3,1,5,0,0.0,100.0
2025-06-05,WH05,P02508,30,0,3,0,0,3,100.0,0.0
