purchase_order_id,supplier_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,po_status,ordered_units,received_units,unit_cost,purchase_value
PO029226,SUP159,WH04,2026-02-26,2026-03-13,2026-03-12,Received,305,305,7.33,2235.65
PO029227,SUP171,WH06,2026-04-09,2026-06-07,2026-06-06,Received,231,231,27.66,6389.46
PO029228,SUP087,WH09,2025-06-17,2025-06-24,2025-06-24,Received,270,270,12.16,3283.2
PO029229,SUP102,WH01,2026-10-15,2026-11-02,2026-10-31,Received,100,100,42.71,4271.0
PO029230,SUP115,WH01,2026-09-23,2026-11-08,2026-11-05,Received,280,280,13.03,3648.4
PO029231,SUP218,WH05,2025-08-25,2025-10-21,2025-10-20,Received,350,350,21.65,7577.5
PO029232,SUP149,WH01,2025-05-20,2025-07-23,2025-07-22,Received,135,135,67.36,9093.6
PO029233,SUP087,WH04,2026-02-26,2026-03-05,2026-03-02,Received,119,119,111.63,13283.97
PO029234,SUP274,WH11,2026-08-26,2026-09-13,2026-09-12,Received,277,277,4.35,1204.95
PO029235,SUP032,WH07,2026-02-08,2026-04-03,2026-04-03,Partially Received,799,356,1.89,1510.11
PO029236,SUP225,WH03,2025-12-18,2026-02-03,2026-02-01,Partially Received,1793,1090,103.1,184858.3
PO029237,SUP034,WH02,2026-02-23,2026-04-13,2026-04-12,Received,824,824,2.2,1812.8
PO029238,SUP027,WH09,2025-12-29,2026-02-10,2026-02-09,Received,212,212,52.86,11206.32
PO029239,SUP117,WH05,2025-08-27,2025-09-07,2025-09-04,Received,61,61,187.97,11466.17
PO029240,SUP288,WH12,2026-11-15,2026-12-21,,Cancelled,172,0,35.98,6188.56
PO029241,SUP115,WH01,2025-05-06,2025-06-10,2025-06-07,Received,136,136,41.13,5593.68
PO029242,SUP052,WH11,2026-05-22,2026-07-09,2026-07-08,Received,251,251,9.29,2331.79
PO029243,SUP225,WH01,2025-08-06,2025-09-22,2025-09-20,Received,2172,2172,108.8,236313.6
PO029244,SUP009,WH02,2025-12-08,2026-01-04,2026-01-03,Partially Received,178,84,29.72,5290.16
PO029245,SUP211,WH07,2025-10-24,2025-11-17,2025-11-16,Received,339,339,2.99,1013.61
PO029246,SUP012,WH08,2026-11-20,2026-12-22,,In Transit,328,0,12.3,4034.4
PO029247,SUP191,WH05,2026-06-28,2026-08-18,2026-08-17,Partially Received,447,178,4.31,1926.57
PO029248,SUP012,WH02,2025-05-20,2025-06-15,2025-06-15,Received,428,428,6.11,2615.08
PO029249,SUP133,WH09,2026-08-16,2026-08-28,2026-08-26,Received,306,306,5.79,1771.74
PO029250,SUP242,WH02,2025-09-09,2025-09-18,2025-09-17,Received,185,185,6.68,1235.8
PO029251,SUP012,WH10,2026-02-19,2026-03-23,2026-03-21,Received,218,218,10.86,2367.48
PO029252,SUP040,WH09,2025-10-14,2025-11-03,2025-11-01,Partially Received,211,171,12.31,2597.41
PO029253,SUP018,WH04,2025-08-05,2025-09-15,2025-09-12,Received,367,367,9.73,3570.91
PO029254,SUP218,WH03,2026-08-17,2026-10-12,2026-10-11,Received,162,162,24.86,4027.32
PO029255,SUP042,WH02,2025-06-18,2025-07-04,2025-07-01,Received,860,860,52.52,45167.2
PO029256,SUP018,WH07,2025-08-13,2025-10-07,2025-10-07,Received,586,586,4.59,2689.74
PO029257,SUP164,WH01,2025-02-14,2025-03-12,2025-03-09,Received,580,580,2.05,1189.0
PO029258,SUP052,WH08,2026-12-18,2027-02-16,,In Transit,317,0,68.14,21600.38
PO029259,SUP274,WH10,2026-07-30,2026-08-18,2026-08-18,Received,461,461,3.77,1737.97
PO029260,SUP001,WH07,2025-11-13,2025-11-25,2025-11-22,Received,400,400,7.91,3164.0
PO029261,SUP093,WH02,2025-02-24,2025-03-15,2025-03-13,Received,117,117,38.69,4526.73
PO029262,SUP052,WH07,2026-07-09,2026-09-06,2026-09-06,Received,266,266,16.43,4370.38
PO029263,SUP061,WH08,2025-10-07,2025-10-23,2025-10-23,Received,7312,7312,9.79,71584.48
PO029264,SUP258,WH10,2026-09-24,2026-11-10,2026-11-09,Received,227,227,25.25,5731.75
PO029265,SUP288,WH02,2025-07-29,2025-09-10,2025-10-04,Received,432,432,20.22,8735.04
PO029266,SUP134,WH11,2026-01-28,2026-02-26,2026-02-25,Received,818,818,2.88,2355.84
PO029267,SUP192,WH05,2026-08-29,2026-10-29,2026-10-28,Received,344,344,10.78,3708.32
PO029268,SUP127,WH11,2025-01-24,2025-02-25,2025-02-25,Received,246,246,5.09,1252.14
PO029269,SUP237,WH11,2026-09-24,2026-10-29,2026-10-26,Received,389,389,2.43,945.27
PO029270,SUP159,WH05,2025-12-13,2025-12-26,2025-12-25,Received,282,282,11.94,3367.08
PO029271,SUP115,WH09,2026-06-11,2026-07-16,2026-07-15,Received,383,383,12.98,4971.34
PO029272,SUP119,WH07,2026-07-08,2026-08-15,2026-08-25,Received,353,353,7.56,2668.68
PO029273,SUP055,WH02,2025-08-24,2025-09-05,2025-09-05,Received,332,332,3.46,1148.72
PO029274,SUP061,WH11,2025-07-17,2025-08-01,2025-08-08,Received,277,277,5.45,1509.65
PO029275,SUP274,WH07,2025-12-07,2025-12-29,2025-12-26,Partially Received,627,495,6.47,4056.69
PO029276,SUP073,WH12,2025-01-19,2025-02-12,2025-02-12,Received,178,178,10.63,1892.14
PO029277,SUP061,WH10,2026-07-08,2026-07-24,2026-07-24,Received,10217,10217,9.35,95528.95
PO029278,SUP292,WH05,2025-06-24,2025-07-24,2025-07-23,Received,629,629,11.34,7132.86
PO029279,SUP161,WH04,2026-01-15,2026-03-04,2026-03-02,Received,388,388,5.2,2017.6
PO029280,SUP030,WH10,2026-10-15,2026-10-24,2026-10-23,Partially Received,250,135,5.2,1300.0
PO029281,SUP266,WH08,2025-04-19,2025-06-10,2025-06-07,Received,237,237,6.37,1509.69
PO029282,SUP211,WH09,2025-04-16,2025-05-09,2025-05-09,Received,679,679,2.55,1731.45
PO029283,SUP018,WH12,2025-02-07,2025-03-20,2025-03-20,Received,367,367,9.65,3541.55
PO029284,SUP061,WH10,2026-12-31,2027-01-16,,In Transit,9910,0,9.72,96325.2
PO029285,SUP270,WH09,2026-08-21,2026-09-15,2026-09-14,Received,268,268,9.7,2599.6
PO029286,SUP282,WH04,2025-01-06,2025-01-21,2025-01-21,Received,446,446,4.66,2078.36
PO029287,SUP102,WH06,2026-02-19,2026-03-05,2026-03-04,Partially Received,554,402,11.12,6160.48
PO029288,SUP061,WH01,2026-12-31,2027-01-16,,In Transit,17830,0,9.48,169028.4
PO029289,SUP020,WH06,2026-02-13,2026-02-22,2026-02-19,Received,217,217,10.57,2293.69
PO029290,SUP244,WH03,2026-01-21,2026-02-22,2026-02-22,Received,126,126,42.4,5342.4
PO029291,SUP215,WH02,2025-09-10,2025-09-24,2025-09-24,Received,691,691,1.87,1292.17
PO029292,SUP274,WH12,2025-02-27,2025-03-18,2025-03-15,Partially Received,394,313,7.57,2982.58
PO029293,SUP164,WH11,2025-06-01,2025-06-25,2025-06-25,Received,411,411,4.96,2038.56
PO029294,SUP193,WH09,2025-11-26,2025-12-24,2025-12-23,Received,554,554,3.57,1977.78
PO029295,SUP176,WH06,2025-05-23,2025-07-06,2025-07-06,Received,287,287,8.02,2301.74
PO029296,SUP218,WH02,2026-09-20,2026-11-16,2026-11-13,Received,299,299,22.7,6787.3
PO029297,SUP245,WH02,2026-07-09,2026-07-24,2026-07-24,Received,357,357,4.25,1517.25
PO029298,SUP226,WH11,2026-10-13,2026-11-21,2026-11-20,Received,228,228,15.95,3636.6
PO029299,SUP294,WH11,2025-03-07,2025-04-13,2025-04-11,Received,577,577,3.11,1794.47
PO029300,SUP241,WH06,2025-10-14,2025-11-06,2025-11-05,Received,128,128,29.31,3751.68
PO029301,SUP171,WH02,2026-07-09,2026-09-02,2026-09-02,Received,504,504,7.63,3845.52
PO029302,SUP220,WH06,2025-11-20,2026-01-18,,Cancelled,105,0,48.79,5122.95
PO029303,SUP164,WH08,2026-04-13,2026-05-10,2026-05-08,Received,523,523,6.62,3462.26
PO029304,SUP115,WH12,2025-10-19,2025-12-03,2025-11-30,Received,117,117,74.5,8716.5
PO029305,SUP012,WH08,2026-02-11,2026-03-15,2026-03-14,Received,636,636,11.74,7466.64
PO029306,SUP047,WH02,2025-08-24,2025-09-26,2025-09-23,Received,479,479,5.96,2854.84
PO029307,SUP022,WH06,2026-05-17,2026-07-12,,Cancelled,210,0,10.74,2255.4
PO029308,SUP022,WH09,2025-07-27,2025-10-02,2025-09-30,Partially Received,484,334,3.59,1737.56
PO029309,SUP237,WH02,2026-06-17,2026-07-22,2026-07-20,Received,398,398,2.48,987.04
PO029310,SUP195,WH04,2025-05-10,2025-07-05,2025-07-05,Received,297,297,24.58,7300.26
PO029311,SUP152,WH01,2025-05-19,2025-05-27,2025-05-27,Received,180,180,12.94,2329.2
PO029312,SUP218,WH02,2025-06-08,2025-08-01,2025-07-29,Received,461,461,3.16,1456.76
PO029313,SUP075,WH09,2025-06-29,2025-07-26,2025-07-24,Received,210,210,41.84,8786.4
PO029314,SUP115,WH03,2025-03-11,2025-04-25,2025-04-22,Received,185,185,24.33,4501.05
PO029315,SUP159,WH12,2026-06-13,2026-06-28,2026-06-25,Received,325,325,10.72,3484.0
PO029316,SUP112,WH11,2026-08-21,2026-09-16,2026-09-13,Received,375,375,5.62,2107.5
PO029317,SUP259,WH03,2025-06-25,2025-07-20,2025-07-18,Received,354,354,5.77,2042.58
PO029318,SUP216,WH03,2025-06-22,2025-07-03,2025-06-30,Received,116,116,21.44,2487.04
PO029319,SUP181,WH08,2026-04-24,2026-05-07,2026-05-04,Received,688,688,2.36,1623.68
PO029320,SUP263,WH11,2026-10-20,2026-11-30,2026-11-30,Received,176,176,12.43,2187.68
PO029321,SUP061,WH08,2025-02-13,2025-03-01,2025-02-27,Received,11728,11728,9.73,114113.44
PO029322,SUP290,WH01,2025-01-10,2025-02-17,2025-02-18,Received,325,325,9.02,2931.5
PO029323,SUP115,WH11,2025-05-26,2025-07-01,2025-06-29,Received,648,648,2.53,1639.44
PO029324,SUP061,WH08,2025-08-12,2025-08-28,2025-08-27,Received,8240,8240,9.61,79186.4
PO029325,SUP034,WH06,2026-09-05,2026-11-02,2026-10-31,Received,540,540,5.5,2970.0
PO029326,SUP262,WH04,2026-02-11,2026-02-28,2026-02-28,Received,388,388,9.23,3581.24
PO029327,SUP106,WH01,2025-06-03,2025-06-16,2025-06-16,Received,219,219,13.53,2963.07
PO029328,SUP211,WH02,2025-06-17,2025-07-14,2025-07-17,Received,246,246,12.44,3060.24
PO029329,SUP115,WH02,2026-03-10,2026-04-14,2026-04-11,Received,134,134,34.02,4558.68
PO029330,SUP196,WH01,2025-10-02,2025-11-05,2025-11-04,Received,139,139,35.31,4908.09
PO029331,SUP116,WH02,2026-01-22,2026-02-04,2026-02-02,Received,445,445,6.68,2972.6
PO029332,SUP115,WH02,2026-04-05,2026-05-20,2026-05-18,Received,196,196,26.54,5201.84
PO029333,SUP159,WH09,2025-01-08,2025-01-23,2025-01-21,Received,336,336,34.66,11645.76
PO029334,SUP061,WH10,2026-11-07,2026-11-23,2026-11-23,Received,10612,10612,9.29,98585.48
PO029335,SUP061,WH06,2026-04-03,2026-04-19,2026-04-16,Received,7584,7584,9.68,73413.12
PO029336,SUP211,WH06,2025-07-10,2025-08-05,2025-08-16,Received,495,495,4.24,2098.8
PO029337,SUP274,WH02,2026-05-10,2026-05-28,2026-05-29,Received,243,243,4.31,1047.33
PO029338,SUP144,WH11,2025-08-25,2025-09-14,2025-09-14,Received,263,263,12.65,3326.95
PO029339,SUP064,WH03,2025-03-12,2025-03-22,2025-03-19,Received,183,183,24.81,4540.23
PO029340,SUP274,WH07,2026-04-03,2026-04-25,2026-04-23,Partially Received,994,372,6.65,6610.1
PO029341,SUP028,WH12,2025-03-13,2025-05-04,2025-05-03,Received,228,228,9.36,2134.08
PO029342,SUP052,WH07,2026-01-18,2026-03-19,2026-03-16,Partially Received,874,643,1.84,1608.16
PO029343,SUP285,WH05,2026-12-12,2027-01-04,,In Transit,170,0,19.97,3394.9
PO029344,SUP012,WH03,2025-04-05,2025-05-09,2025-05-07,Received,510,510,6.56,3345.6
PO029345,SUP290,WH02,2025-12-31,2026-02-04,2026-02-03,Received,115,115,19.14,2201.1
PO029346,SUP061,WH01,2026-06-17,2026-07-03,2026-07-03,Received,18775,18775,9.47,177799.25
PO029347,SUP261,WH08,2025-06-04,2025-07-24,2025-07-22,Received,318,318,9.72,3090.96
PO029348,SUP212,WH01,2026-08-13,2026-08-24,,Cancelled,620,0,2.05,1271.0
PO029349,SUP281,WH11,2026-11-11,2026-12-21,2026-12-19,Received,139,139,16.42,2282.38
PO029350,SUP018,WH02,2026-10-30,2026-12-22,2026-12-20,Received,225,225,5.68,1278.0
PO029351,SUP196,WH06,2025-11-09,2025-12-16,2025-12-14,Received,260,260,6.57,1708.2
PO029352,SUP150,WH10,2025-12-02,2026-01-20,2026-01-20,Received,278,278,13.42,3730.76
PO029353,SUP200,WH03,2026-12-10,2027-02-05,,In Transit,354,0,5.07,1794.78
PO029354,SUP176,WH11,2026-10-19,2026-12-02,2026-11-30,Received,370,370,11.83,4377.1
PO029355,SUP075,WH09,2026-07-09,2026-07-30,2026-07-29,Received,180,180,26.8,4824.0
PO029356,SUP247,WH09,2026-06-22,2026-06-28,2026-06-26,Received,131,131,27.97,3664.07
PO029357,SUP192,WH07,2026-04-06,2026-06-12,2026-06-12,Received,377,377,9.16,3453.32
PO029358,SUP194,WH07,2025-01-16,2025-01-19,2025-01-16,Received,378,378,66.2,25023.6
PO029359,SUP171,WH10,2026-11-05,2026-12-29,2026-12-26,Partially Received,254,93,23.62,5999.48
PO029360,SUP102,WH09,2025-12-10,2025-12-24,2025-12-24,Partially Received,432,307,2.96,1278.72
PO029361,SUP211,WH03,2026-05-07,2026-05-28,2026-05-28,Received,570,570,4.35,2479.5
PO029362,SUP255,WH01,2026-04-12,2026-05-07,2026-05-11,Received,293,293,6.7,1963.1
PO029363,SUP061,WH08,2026-04-12,2026-04-28,2026-04-28,Received,8446,8446,9.37,79139.02
PO029364,SUP299,WH09,2026-10-29,2026-11-08,2026-11-06,Partially Received,351,180,9.24,3243.24
PO029365,SUP052,WH02,2026-02-21,2026-04-22,2026-04-19,Received,303,303,65.2,19755.6
PO029366,SUP200,WH04,2026-05-25,2026-07-24,2026-07-22,Partially Received,207,158,12.62,2612.34
PO029367,SUP156,WH08,2026-01-02,2026-01-21,2026-01-21,Received,170,170,12.41,2109.7
PO029368,SUP236,WH10,2026-10-20,2026-10-22,2026-10-20,Partially Received,179,116,20.45,3660.55
PO029369,SUP006,WH08,2025-02-12,2025-03-23,2025-03-22,Received,202,202,15.74,3179.48
PO029370,SUP235,WH05,2026-07-13,2026-08-30,2026-08-28,Received,246,246,12.55,3087.3
PO029371,SUP059,WH04,2025-09-28,2025-11-27,2025-11-27,Partially Received,327,271,11.78,3852.06
PO029372,SUP115,WH02,2025-07-01,2025-08-12,2025-08-11,Received,308,308,5.51,1697.08
PO029373,SUP061,WH01,2026-12-30,2027-01-15,,In Transit,13644,0,9.57,130573.08
PO029374,SUP192,WH03,2025-09-01,2025-11-07,2025-11-04,Received,341,341,9.11,3106.51
PO029375,SUP176,WH09,2026-07-27,2026-09-17,2026-09-15,Received,808,808,2.67,2157.36
PO029376,SUP042,WH06,2025-01-03,2025-01-18,2025-01-16,Partially Received,415,371,5.31,2203.65
PO029377,SUP213,WH11,2026-05-24,2026-07-03,2026-07-02,Received,304,304,22.39,6806.56
PO029378,SUP143,WH09,2025-08-29,2025-10-21,2025-11-19,Received,428,428,4.26,1823.28
PO029379,SUP159,WH02,2026-09-07,2026-09-21,2026-09-19,Received,226,226,6.23,1407.98
PO029380,SUP147,WH04,2026-07-02,2026-07-23,2026-07-21,Received,386,386,3.02,1165.72
PO029381,SUP075,WH04,2026-04-13,2026-05-05,2026-05-04,Received,713,713,2.96,2110.48
PO029382,SUP061,WH01,2025-08-04,2025-08-20,2025-08-17,Received,12714,12714,9.76,124088.64
PO029383,SUP026,WH10,2025-06-11,2025-07-16,2025-07-15,Received,203,203,28.61,5807.83
PO029384,SUP008,WH11,2025-12-06,2025-12-26,2025-12-24,Received,327,327,4.48,1464.96
PO029385,SUP220,WH07,2025-02-23,2025-05-01,2025-04-30,Partially Received,555,427,5.9,3274.5
PO029386,SUP192,WH01,2026-09-24,2026-11-19,2026-11-19,Received,194,194,19.58,3798.52
PO029387,SUP075,WH12,2026-04-27,2026-05-18,2026-05-15,Received,259,259,26.02,6739.18
PO029388,SUP220,WH04,2026-09-14,2026-11-20,2026-12-22,Received,602,602,5.89,3545.78
PO029389,SUP005,WH06,2026-04-09,2026-05-17,2026-05-17,Received,340,340,5.01,1703.4
PO029390,SUP022,WH06,2026-08-15,2026-10-18,2026-10-17,Received,327,327,9.04,2956.08
PO029391,SUP158,WH01,2025-03-30,2025-04-21,2025-04-19,Received,285,285,6.25,1781.25
PO029392,SUP102,WH04,2025-07-20,2025-08-04,2025-08-04,Received,491,491,3.57,1752.87
PO029393,SUP225,WH03,2026-06-22,2026-08-23,2026-08-28,Received,455,455,4.82,2193.1
PO029394,SUP225,WH06,2026-05-27,2026-07-13,2026-07-13,Received,1715,1715,108.85,186677.75
PO029395,SUP005,WH11,2025-08-02,2025-09-02,2025-08-31,Received,286,286,17.41,4979.26
PO029396,SUP274,WH10,2026-05-31,2026-06-21,2026-06-19,Received,103,103,81.17,8360.51
PO029397,SUP140,WH11,2025-12-25,2026-01-22,2026-01-19,Received,194,194,12.38,2401.72
PO029398,SUP075,WH02,2026-03-08,2026-04-01,2026-03-29,Received,1097,1097,5.52,6055.44
PO029399,SUP061,WH10,2025-04-10,2025-04-26,2025-04-26,Received,10301,10301,9.32,96005.32
PO029400,SUP159,WH08,2025-06-27,2025-07-09,2025-07-09,Received,539,539,13.31,7174.09
PO029401,SUP247,WH09,2026-05-05,2026-05-10,2026-05-08,Received,210,210,26.32,5527.2
PO029402,SUP270,WH08,2026-03-19,2026-04-07,2026-04-04,Received,204,204,20.4,4161.6
PO029403,SUP061,WH08,2026-08-22,2026-09-07,2026-09-06,Received,9455,9455,9.69,91618.95
PO029404,SUP030,WH09,2025-03-19,2025-03-28,2025-03-26,Received,933,933,5.11,4767.63
PO029405,SUP034,WH01,2026-11-28,2027-01-22,,In Transit,605,0,4.93,2982.65
PO029406,SUP215,WH11,2025-11-09,2025-11-23,2025-11-23,Partially Received,177,120,18.95,3354.15
PO029407,SUP218,WH08,2026-12-02,2027-01-14,,In Transit,242,0,11.86,2870.12
PO029408,SUP008,WH09,2026-07-23,2026-08-14,2026-08-12,Received,414,414,4.23,1751.22
PO029409,SUP218,WH05,2026-04-25,2026-06-21,2026-06-19,Received,418,418,22.33,9333.94
PO029410,SUP164,WH04,2025-12-30,2026-01-25,2026-01-25,Received,235,235,9.92,2331.2
PO029411,SUP117,WH04,2025-03-21,2025-03-31,2025-03-30,Received,193,193,14.63,2823.59
PO029412,SUP274,WH08,2025-09-27,2025-10-13,2025-11-10,Partially Received,457,341,6.16,2815.12
PO029413,SUP075,WH02,2026-12-01,2026-12-25,,In Transit,426,0,5.54,2360.04
PO029414,SUP159,WH04,2025-02-27,2025-03-13,2025-03-11,Received,361,361,7.54,2721.94
PO029415,SUP233,WH10,2025-10-26,2025-11-19,2025-11-17,Received,674,674,3.16,2129.84
PO029416,SUP215,WH02,2026-04-07,2026-04-21,2026-04-18,Received,176,176,19.78,3481.28
PO029417,SUP115,WH04,2025-02-11,2025-03-27,2025-03-24,Received,159,159,20.59,3273.81
PO029418,SUP264,WH01,2026-12-21,2027-01-16,,In Transit,255,0,4.79,1221.45
PO029419,SUP152,WH10,2026-10-11,2026-10-20,2026-10-20,Received,491,491,3.94,1934.54
PO029420,SUP018,WH01,2025-02-03,2025-03-21,2025-03-20,Received,99,99,28.05,2776.95
PO029421,SUP103,WH02,2026-10-21,2026-11-14,2026-11-11,Received,100,100,152.27,15227.0
PO029422,SUP184,WH10,2025-07-12,2025-08-05,2025-08-02,Received,166,166,13.93,2312.38
PO029423,SUP064,WH02,2026-09-19,2026-09-29,2026-09-26,Received,179,179,23.95,4287.05
PO029424,SUP258,WH09,2026-07-21,2026-09-05,2026-09-03,Received,180,180,28.95,5211.0
PO029425,SUP061,WH04,2025-05-03,2025-05-19,,Cancelled,5843,0,9.3,54339.9
PO029426,SUP058,WH06,2025-04-06,2025-04-14,2025-04-12,Partially Received,295,211,11.42,3368.9
PO029427,SUP058,WH11,2026-01-10,2026-01-18,2026-01-17,Received,200,200,19.29,3858.0
PO029428,SUP225,WH10,2026-01-26,2026-03-14,2026-03-13,Received,876,876,107.77,94406.52
PO029429,SUP022,WH08,2026-06-17,2026-08-20,2026-08-18,Received,480,480,1.51,724.8
PO029430,SUP042,WH12,2026-10-24,2026-11-12,2026-11-09,Partially Received,190,107,13.6,2584.0
PO029431,SUP274,WH02,2026-05-05,2026-05-26,2026-05-26,Received,201,201,11.57,2325.57
PO029432,SUP171,WH11,2025-01-14,2025-03-13,2025-03-12,Received,193,193,12.0,2316.0
PO029433,SUP102,WH04,2026-10-09,2026-10-27,2026-10-25,Received,704,704,2.99,2104.96
PO029434,SUP052,WH05,2026-12-29,2027-02-27,,In Transit,93,0,35.22,3275.46
PO029435,SUP068,WH03,2026-12-20,2027-01-16,,In Transit,361,0,6.47,2335.67
PO029436,SUP116,WH04,2025-03-06,2025-03-19,2025-03-18,Received,667,667,6.66,4442.22
PO029437,SUP121,WH08,2026-08-21,2026-09-04,2026-09-02,Received,152,152,21.51,3269.52
PO029438,SUP077,WH03,2025-10-21,2025-11-12,2025-11-09,Received,142,142,19.17,2722.14
PO029439,SUP052,WH02,2026-08-28,2026-10-25,2026-10-31,Received,200,200,14.19,2838.0
PO029440,SUP159,WH04,2025-05-10,2025-05-25,2025-05-24,Received,133,133,29.3,3896.9
PO029441,SUP274,WH02,2026-05-19,2026-06-06,2026-06-03,Received,516,516,2.56,1320.96
PO029442,SUP028,WH06,2026-03-08,2026-04-29,2026-04-28,Received,423,423,7.25,3066.75
PO029443,SUP115,WH02,2025-01-14,2025-03-01,2025-03-03,Received,739,739,2.05,1514.95
PO029444,SUP061,WH08,2026-04-09,2026-04-25,2026-04-25,Received,5463,5463,9.33,50969.79
PO029445,SUP115,WH01,2025-04-21,2025-05-30,2025-05-30,Received,757,757,3.26,2467.82
PO029446,SUP084,WH04,2025-07-26,2025-09-04,2025-09-03,Received,191,191,8.15,1556.65
PO029447,SUP274,WH05,2025-03-15,2025-04-05,2025-04-05,Received,166,166,11.61,1927.26
PO029448,SUP055,WH11,2026-10-31,2026-11-12,2026-11-16,Received,287,287,13.47,3865.89
PO029449,SUP028,WH09,2025-07-22,2025-09-13,2025-09-13,Received,150,150,10.79,1618.5
PO029450,SUP143,WH09,2025-12-19,2026-02-10,2026-02-10,Received,407,407,4.23,1721.61
PO029451,SUP231,WH04,2025-10-25,2025-11-15,2025-11-14,Received,413,413,4.89,2019.57
PO029452,SUP110,WH05,2025-11-07,2025-11-15,2025-11-13,Received,282,282,11.96,3372.72
PO029453,SUP210,WH05,2026-01-06,2026-01-27,2026-01-26,Received,275,275,10.0,2750.0
PO029454,SUP171,WH09,2025-06-11,2025-07-26,2025-07-26,Received,292,292,11.39,3325.88
PO029455,SUP261,WH06,2025-06-04,2025-08-01,2025-07-29,Received,377,377,7.92,2985.84
PO029456,SUP035,WH05,2025-09-10,2025-10-12,2025-10-19,Received,105,105,29.67,3115.35
PO029457,SUP235,WH12,2026-09-26,2026-11-13,2026-11-10,Received,319,319,12.9,4115.1
PO029458,SUP290,WH09,2025-08-11,2025-09-12,2025-09-09,Received,246,246,19.31,4750.26
PO029459,SUP075,WH10,2025-10-19,2025-11-14,2025-11-12,Received,150,150,21.49,3223.5
PO029460,SUP052,WH11,2026-04-13,2026-06-16,2026-06-15,Received,395,395,9.87,3898.65
PO029461,SUP274,WH07,2025-08-27,2025-09-17,2025-10-06,Partially Received,221,118,14.9,3292.9
PO029462,SUP149,WH01,2025-01-29,2025-04-05,2025-04-02,Received,166,166,14.43,2395.38
PO029463,SUP116,WH09,2025-10-02,2025-10-17,2025-10-14,Received,181,181,18.1,3276.1
PO029464,SUP159,WH06,2025-06-29,2025-07-14,2025-07-13,Received,204,204,8.33,1699.32
PO029465,SUP028,WH09,2025-08-23,2025-10-10,2025-10-09,Received,108,108,26.38,2849.04
PO029466,SUP061,WH01,2026-11-20,2026-12-06,,In Transit,14273,0,9.74,139019.02
PO029467,SUP012,WH09,2026-06-28,2026-07-24,2026-07-23,Received,212,212,18.98,4023.76
PO029468,SUP211,WH11,2025-07-11,2025-08-05,2025-08-04,Received,513,513,4.25,2180.25
PO029469,SUP008,WH09,2026-10-24,2026-11-10,2026-11-09,Received,219,219,12.38,2711.22
PO029470,SUP052,WH08,2025-08-14,2025-10-11,2025-10-08,Received,151,151,12.08,1824.08
PO029471,SUP261,WH01,2025-10-15,2025-12-04,2025-12-01,Received,141,141,24.62,3471.42
PO029472,SUP192,WH08,2025-06-16,2025-08-25,2025-08-25,Received,199,199,29.45,5860.55
PO029473,SUP116,WH08,2026-08-19,2026-09-01,2026-09-14,Received,520,520,6.54,3400.8
PO029474,SUP077,WH05,2025-06-28,2025-07-19,2025-07-17,Received,399,399,4.67,1863.33
PO029475,SUP211,WH02,2025-05-21,2025-06-15,2025-06-15,Received,272,272,10.67,2902.24
PO029476,SUP008,WH02,2025-06-16,2025-07-03,2025-06-30,Received,642,642,3.02,1938.84
PO029477,SUP061,WH10,2026-01-12,2026-01-28,2026-01-28,Received,20809,20809,9.77,203303.93
PO029478,SUP124,WH01,2026-09-02,2026-10-12,2026-10-09,Received,199,199,25.93,5160.07
PO029479,SUP061,WH08,2026-06-14,2026-06-30,2026-06-29,Received,7770,7770,9.32,72416.4
PO029480,SUP159,WH01,2026-04-15,2026-04-28,2026-04-27,Received,84,84,30.08,2526.72
PO029481,SUP238,WH03,2025-09-12,2025-09-18,2025-09-16,Received,343,343,6.65,2280.95
PO029482,SUP107,WH12,2025-10-18,2025-11-07,2025-11-04,Received,378,378,6.33,2392.74
PO029483,SUP177,WH12,2025-05-17,2025-06-08,2025-06-06,Received,422,422,6.95,2932.9
PO029484,SUP018,WH11,2026-09-26,2026-11-20,2026-11-19,Received,392,392,6.16,2414.72
